# SN2013by magnitudes from Swift UVOT                                                        
# generated Sat Oct 3 00:20:49 CDT 2015 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel4.2(Bld31)_25Nov2013 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V              0.529538       0.190593
# B               2.51803       0.321478
# U               2.33493       0.236935
# UVW1           0.910271      0.0684078
# UVM2           0.387047      0.0307858
# UVW2           0.623225      0.0501232
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     56406.8723  12.694   0.030  18.746  11.091  74.908   2.074  5.0  0.0110     314.73     319.78
UVW2     56412.6756  13.930   0.042  18.690  10.067  23.981   0.930  5.0  0.0036     130.13     136.76
UVW2     56421.9064  15.996   0.093  18.726  10.068   3.579   0.308  3.0  0.0036     130.16     136.78
UVW2     56422.9747  16.228   0.100  18.749  10.068   2.890   0.266  3.0  0.0036     132.95     139.77
UVW2     56424.8449  16.910   0.127  18.751  10.068   1.542   0.181  3.0  0.0036     136.83     143.77
UVW2     56435.3842  17.997   0.184  19.130  11.094   0.566   0.096  3.0  0.0110     311.78     316.78
UVW2     56438.6207  18.264   0.198  19.278  11.094   0.443   0.081  3.0  0.0110     476.90   28697.58
UVW2     56441.3258  18.661   0.279  19.156  11.094   0.307   0.079  3.0  0.0110     332.45     337.77
UVW2     56447.5957  18.651   0.276  19.164  11.094   0.310   0.079  3.0  0.0110     342.28     347.77
UVW2     56464.2222  19.059   0.383  19.119  11.094   0.213   0.075  3.0  0.0110     303.89     308.76
UVW2     56467.1614    NULL    NULL  18.949  11.094   0.068   0.074  3.0  0.0110     203.52     206.78
UVW2     56472.0450    NULL    NULL  19.205  11.094   0.171   0.069  3.0  0.0110     381.66     387.77
UVW2     56480.8513    NULL    NULL  19.121  11.094   0.082   0.067  3.0  0.0110     302.93     307.79
UVW2     56484.9329    NULL    NULL  19.094  11.094   0.057   0.067  3.0  0.0110     285.21     289.78
#                                                                                           
UVM2     56406.8766  12.642   0.032  18.554  10.559  48.218   1.420  5.0  0.0110     247.31     251.27
UVM2     56412.6804  13.549   0.044  18.427   9.536  20.908   0.853  5.0  0.0036     130.12     136.75
UVM2     56421.9113  15.882   0.093  18.454   9.536   2.439   0.209  3.0  0.0036     130.14     136.76
UVM2     56422.9796  15.970   0.095  18.474   9.536   2.249   0.198  3.0  0.0036     132.95     139.77
