# SN2014cx magnitudes from Swift UVOT                                                        
# generated Fri Nov 6 07:43:58 CST 2015 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel4.2(Bld31)_25Nov2013 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# UVW1            3.23950       0.131474
# UVM2            1.76514      0.0723758
# UVW2            2.84092       0.111929
#                                                                                           
# There are no templates for the optical filters.  So caution should be exercised in interpreting especially the late u band data.                                        
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     56903.0286  13.513   0.045  18.477  11.114  35.208   1.465  5.0  0.0110     629.47    6013.96
UVW2     56904.6246  13.595   0.046  18.381  11.115  32.662   1.395  5.0  0.0110     430.65    5527.19
UVW2     56905.2579  13.750   0.048  18.407  11.115  28.306   1.246  5.0  0.0110     439.50   10802.06
UVW2     56906.0931  13.950   0.050  18.430  11.116  23.555   1.085  5.0  0.0110     440.48    5758.89
UVW2     56907.2498  14.204   0.054  18.435  11.117  18.631   0.925  5.0  0.0110     414.14     420.77
UVW2     56908.3128  14.424   0.071  17.608  11.117  15.226   1.000  5.0  0.0110      64.71      65.75
UVW2     56909.0925  14.686   0.064  18.503  11.118  11.958   0.701  5.0  0.0110     462.14    6510.44
UVW2     56912.9121  15.366   0.084  18.582  11.118   6.390   0.495  3.0  0.0110     551.59   23686.18
UVW2     56916.2755  16.087   0.102  18.644  11.119   3.289   0.309  3.0  0.0110     656.03    5827.93
UVW2     56920.7762  17.459   0.204  18.640  11.119   0.929   0.175  3.0  0.0110     618.62   23950.77
UVW2     56924.7095  17.939   0.297  18.530  11.119   0.597   0.164  3.0  0.0110     420.03     426.76
UVW2     56928.6006  18.218   0.354  18.611  11.120   0.462   0.151  3.0  0.0110     548.76    5568.82
UVW2     56934.2309  18.588   0.460  18.681  11.120   0.329   0.139  3.0  0.0110     719.15   11822.29
UVW2     56941.2704    NULL    NULL  18.764  11.120   0.164   0.126  3.0  0.0110    1069.95   97634.81
UVW2     56949.9055    NULL    NULL  18.683  11.120   0.210   0.133  3.0  0.0110     733.86  138251.09
UVW2     56952.7038    NULL    NULL  17.982  11.120   0.330   0.198  3.0  0.0110     113.94     115.77
UVW2     56954.5959    NULL    NULL  18.750  11.120   0.196   0.128  3.0  0.0110    1002.24   18298.04
#                                                                                           
