# SN2016X magnitudes from Swift UVOT                                                        
# generated Mon Sep 5 22:01:40 CDT 2016 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel4.5(Bld34)_27Jul2015 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
#                                                                                           
# No template observations yet.
# Later observations have been dropped due to possibly increasing contamination.  
# Early drop in some light curves may not be real.  Comparison stars do funny things do to bright star scattered light.                                        
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     57408.0721  12.724   0.031  18.830  11.086  72.872   2.101  5.0  0.0110     110.45     112.22
UVW2     57408.1183  12.746   0.030  19.950  11.085  71.414   1.981  5.0  0.0110     314.73     319.78
UVW2     57408.5152  13.025   0.031  20.011  11.085  55.231   1.580  5.0  0.0110     314.72     319.77
UVW2     57409.4488  12.898   0.041  20.067  11.085  62.075   2.331  5.0  0.0110     350.17     355.78
UVW2     57409.7945  12.816   0.041  19.517  11.085  66.951   2.531  5.0  0.0110     204.49     207.77
UVW2     57410.1925  12.783   0.041  19.588  11.085  68.964   2.600  5.0  0.0110     203.52     206.78
UVW2     57412.1455  13.031   0.041  20.592  11.085  54.912   2.049  5.0  0.0110     786.71   62280.29
UVW2     57414.2475  13.538   0.043  20.160  11.085  34.416   1.365  5.0  0.0110     398.34   11946.34
UVW2     57419.0293  14.545   0.053  20.449  11.085  13.612   0.666  5.0  0.0110     424.96     431.77
UVW2     57419.7605  14.734   0.057  20.442  11.085  11.442   0.597  5.0  0.0110     424.96     431.77
UVW2     57424.6867  16.071   0.192  17.521  11.086   3.339   0.589  3.0  0.0110      16.80      17.07
UVW2     57425.1008  16.214   0.072  20.514  11.085   2.926   0.194  3.0  0.0110     454.61   16967.10
UVW2     57426.6344  16.545   0.084  20.137  11.085   2.159   0.167  3.0  0.0110     260.36    5963.28
UVW2     57427.9609  16.842   0.078  20.632  11.085   1.642   0.119  3.0  0.0110     474.93    5743.48
UVW2     57428.3920  16.813   0.090  20.129  11.085   1.686   0.140  3.0  0.0110     247.81     251.78
#                                                                                           
UVM2     57408.1245  12.715   0.031  20.229  10.555  45.085   1.290  5.0  0.0110     567.44     576.54
UVM2     57408.5243  12.887   0.031  20.646  10.555  38.494   1.096  5.0  0.0110    1060.17    1077.16
UVM2     57409.4550  12.747   0.041  20.145  10.555  43.786   1.666  5.0  0.0110     560.99     569.98
