"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"1701"," 2000ah","11:53:27.240","-00:59:01.50","","","Anon.           ","","","","","","","","","0","1","","20.9","","2000-03-09 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1702"," 2000ai","12:06:15.840","-01:05:38.69","","","Anon.           ","","","","","","","","","0","1","","20","","2000-03-01 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1703"," 2000aj","12:37:01.219","-01:49:46.70","","","Anon.           ","","","","","","","","","0","1","","20.3","","2000-03-09 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1704"," 2000ak","13:06:28.730","-00:13:30.00","","","Anon.           ","","","","","","","","","0","1","","20.7","","2000-03-01 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1705"," 2000al","13:11:49.649","-01:21:19.40","","","Anon.           ","","","","","","","","","0","1","","20.6","","2000-03-01 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1706"," 2000am","13:32:00.979","-02:11:38.11","","","Anon.           ","","","","","","","","","0","1","","20.1","","2000-03-03 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1707"," 2000an","13:46:23.940","-00:06:34.20","","","Anon.           ","","","","","","","","","0","1","","20.3","","2000-03-10 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1708"," 2000ao","13:57:49.800","-00:01:04.80","","","Anon.           ","","","","","","","","","0","1","","20.4","","2000-03-03 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1709"," 2000ap","14:09:23.650","-00:35:01.72","","","Anon.           ","","","","","","","","","0","1","","20","","2000-03-03 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1710"," 2000aq","14:10:24.041","-00:18:06.91","","","Anon.           ","","","","","","","","","0","1","","20.7","","2000-03-09 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1711"," 2000ar","14:12:11.890","-00:29:05.21","","","Anon.           ","","","","","","","","","0","1","","20.3","","2000-03-01 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1712"," 2000as","14:36:09.130","-00:25:36.30","","","Anon.           ","","","","","","","","","0","1","","20.1","","2000-03-07 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1713"," 2000at","14:55:31.001","-01:53:11.18","","","Anon.           ","","","","","","","","","0","1","","20.6","","2000-03-09 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1714","SN 2000au","07:53:08.400","+50:07:35.29","SN II","","MCG +08-15-14   ","","","","","","","","","0","1","","17.9","","2000-03-28 00:00:00.000","","[Discoverer=Puckett, Langoussis; DiscoveryRef=IAUC 7389; PositionRef=IAUC 7389; Orig Type=II   ]",""
"1715"," 2000av","07:38:28.850","-01:44:16.01","","","Anon.           ","","","","","","","","","0","1","","20.1","","2000-03-10 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7391; PositionRef=IAUC 7391; Orig Type=Unknown]",""
