"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"5101","SN 2009ix","03:17:53.021","+40:57:31.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.1","","2009-09-08 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1943; PositionRef=CBET 1943; Orig Type=Ia   ]",""
"5102","SN 2009iy","13:30:10.601","+80:30:27.11","SN Ia","","UGC 8520        ","","","","","","","","","0","1","","17.9","","2009-09-15 00:00:00.000","","[Discoverer=Hentunen, Nissinen; DiscoveryRef=CBET 1944; PositionRef=CBET 1944; Orig Type=Ia   ]",""
"5103","SN 2009iz","02:42:15.410","+42:23:50.10","SN Ib/c","","UGC 2175        ","","","","","","","","","0","1","","18.2","","2009-09-19 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1947; PositionRef=CBET 1947; Orig Type=Ib/c ]",""
"5104","SN 2009J","05:55:21.130","-76:55:20.78","SN Ia-pec","","IC 2160         ","","","","","","","","","0","1","","17.6","","2009-01-13 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1661; PositionRef=CBET 1661; Orig Type=Ia-p ]",""
"5105"," 2009ja","23:02:41.050","-09:59:53.99","","","Anon.           ","","","","","","","","","0","1","","18.6","","2009-08-30 00:00:00.000","","[Discoverer=Catelan, Drake et al. (CRTS); DiscoveryRef=CBET 1950; PositionRef=CBET 1950; Orig Type=Unknown]",""
"5106","SN 2009jb","17:23:41.930","+30:29:50.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.4","","2009-09-17 00:00:00.000","","[Discoverer=Catelan, Drake et al. (CRTS); DiscoveryRef=CBET 1950; PositionRef=CBET 1950; Orig Type=Ia   ]",""
"5107","SN 2009jc","01:02:43.630","-19:27:45.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2009-09-17 00:00:00.000","","[Discoverer=Catelan, Drake et al. (CRTS); DiscoveryRef=CBET 1950; PositionRef=CBET 1950; Orig Type=Ia   ]",""
"5108","SN 2009jd","00:29:56.040","-04:34:50.70","SN II","","Anon.           ","","","","","","","","","0","1","","18.4","","2009-09-19 00:00:00.000","","[Discoverer=Catelan, Drake et al. (CRTS); DiscoveryRef=CBET 1950; PositionRef=CBET 1950; Orig Type=II   ]",""
"5109","SN 2009je","05:28:40.070","+22:06:46.40","SN Ic","","UGC 3312        ","","","","","","","","","0","1","","17.8","","2009-09-17 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1951; PositionRef=CBET 1951; Orig Type=Ic   ]",""
"5110","SN 2009jf","23:04:52.980","+12:19:59.48","SN Ib","","NGC 7479        ","","","","","","","","","0","1","","18","","2009-09-27 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1952; PositionRef=CBET 1952; Orig Type=Ib   ]",""
"5111"," 2009jg","17:40:34.330","+18:42:49.21","","","Anon.           ","","","","","","","","","0","1","","15.8","","2009-09-22 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1956; PositionRef=CBET 1956; Orig Type=Unknown]",""
"5112","SN 2009jh","14:49:10.090","+29:25:10.42","SN II-pec","","Anon.           ","","","","","","","","","0","1","","18.9","","2009-08-02 00:00:00.000","","[Discoverer=Drake et al. (CRTS); Quimby et al. (&quot;Palomar Transient Factory&quot;); DiscoveryRef=CBET 1958; PositionRef=CBET 1958; Orig Type=III? ]",""
"5113","SN 2009ji","15:54:52.481","+32:05:05.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.9","","2009-09-23 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1960; PositionRef=CBET 1960; Orig Type=Ia   ]",""
"5114","SN 2009jj","22:27:07.850","+17:14:36.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.2","","2009-08-16 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1961; PositionRef=CBET 1961; Orig Type=Ia   ]",""
"5115","SN 2009jk","06:31:03.170","+24:49:13.40","SN IIP","","Anon.           ","","","","","","","","","0","1","","23","","2009-08-24 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1961; PositionRef=CBET 1961; Orig Type=IIP  ]",""
