"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"2901","SN 2004bq","20:43:58.279","-20:40:25.72","SN Ia","","ESO 597-G32     ","","","","","","","","","0","1","","17.3","","2004-05-05 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8336; PositionRef=IAUC 8336; Orig Type=Ia   ]",""
"2902","SN 2004br","12:31:07.800","+00:36:47.59","SN Ia-pec","","NGC 4493        ","","","","","","","","","0","1","","16.3","","2004-05-15 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8340; PositionRef=IAUC 8340; Orig Type=Ia-p ]",""
"2903"," 2004bs","10:39:39.300","+25:19:19.88","","","NGC 3323        ","","","","","","","","","0","1","","17","","2004-05-16 00:00:00.000","","[Discoverer=Armstrong; DiscoveryRef=IAUC 8341; PositionRef=IAUC 8341; Orig Type=Unknown]",""
"2904"," 2004bt","14:19:53.880","+51:53:49.60","","","UGC 9178        ","","","","","","","","","0","1","","18.2","","2004-05-17 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8341; PositionRef=IAUC 8341; Orig Type=Unknown]",""
"2905","SN 2004bu","15:54:52.030","+21:07:10.99","SN Ic","","UGC 10089       ","","","","","","","","","0","1","","17.1","","2004-05-18 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8343; PositionRef=IAUC 8343; Orig Type=Ic   ]",""
"2906","SN 2004bv","20:25:06.341","-24:48:53.71","SN Ia","","NGC 6907        ","","","","","","","","","0","1","","15.6","","2004-05-24 00:00:00.000","","[Discoverer=Kushida; DiscoveryRef=IAUC 8344; PositionRef=IAUC 8344; Orig Type=Ia   ]",""
"2907","SN 2004bw","15:03:46.750","-03:18:16.42","SN Ia","","MCG +00-38-19   ","","","","","","","","","0","1","","17.8","","2004-05-26 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8345; PositionRef=IAUC 8345; Orig Type=Ia   ]",""
"2908"," 2004bx","13:59:51.060","+62:30:27.90","","","Anon.           ","","","","","","","","","0","1","","26.3","","2004-04-06 00:00:00.000","","[Discoverer=Magee et al.; DiscoveryRef=IAUC 8347; PositionRef=IAUC 8347; Orig Type=Unknown]",""
"2909","SN 2004by","21:42:41.880","+28:56:50.60","SN IIP","","NGC 7116        ","","","","","","","","","0","1","","18.9","","2004-05-24 00:00:00.000","","[Discoverer=Armstrong; DiscoveryRef=IAUC 8349; PositionRef=IAUC 8349; Orig Type=II-p ]",""
"2910","SN 2004bz","22:15:01.049","+15:24:16.60","SN Ia","","MCG +02-56-25   ","","","","","","","","","0","1","","18.3","","2004-06-02 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8350; PositionRef=IAUC 8350; Orig Type=Ia   ]",""
"2911","SN 2004C","11:27:29.719","+56:52:48.22","SN Ic","","NGC 3683        ","","","","","","","","","0","1","","14","","2004-01-12 00:00:00.000","","[Discoverer=Dudley, Fischer; DiscoveryRef=IAUC 8269; PositionRef=IAUC 8269; Orig Type=Ic   ]",""
"2912","SN 2004ca","21:43:32.839","+43:41:33.00","SN Ia","","UGC 11799       ","","","","","","","","","0","1","","18.2","","2004-06-02 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8350; PositionRef=IAUC 8350; Orig Type=Ia   ]",""
"2913","SN 2004cb","13:43:48.521","-29:44:59.21","SN Ia","","ESO 445-G20     ","","","","","","","","","0","1","","15.8","","2004-05-12 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=IAUC 8350; PositionRef=IAUC 8350; Orig Type=Ia   ]",""
"2914","SN 2004cc","12:36:34.399","+11:14:32.78","SN Ic","","NGC 4568        ","","","","","","","","","0","1","","17.5","","2004-06-10 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8350; PositionRef=IAUC 8350; Orig Type=Ic   ]",""
"2915","SN 2004cd","13:44:50.700","-00:03:48.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.7","","2004-05-14 00:00:00.000","","[Discoverer=Riello et al.; DiscoveryRef=IAUC 8352; PositionRef=IAUC 8352; Orig Type=Ia   ]",""
"2916","SN 2004ce","13:54:45.931","-12:14:36.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.8","","2004-05-14 00:00:00.000","","[Discoverer=Riello et al.; DiscoveryRef=IAUC 8352; PositionRef=IAUC 8352; Orig Type=Ia   ]",""
