"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"4951","SN 2009di","11:36:57.859","+45:00:50.69","SN Ic","","Anon.           ","","","","","","","","","0","1","","18.6","","2009-03-21 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1766; PositionRef=CBET 1766; Orig Type=Ic   ]",""
"4952","SN 2009dj","13:58:34.750","+31:12:52.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.1","","2009-03-24 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1766; PositionRef=CBET 1766; Orig Type=Ia   ]",""
"4953","SN 2009dk","11:30:23.640","+02:14:35.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2009-04-01 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1766; PositionRef=CBET 1766; Orig Type=Ia   ]",""
"4954","SN 2009dl","12:08:07.210","-31:59:25.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2009-04-15 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1769; PositionRef=CBET 1769; Orig Type=Ia   ]",""
"4955","SN 2009dm","11:30:20.141","+44:09:49.21","SN IIP","","MCG +07-24-16   ","","","","","","","","","0","1","","17.5","","2009-04-19 00:00:00.000","","[Discoverer=Newton, Puckett; DiscoveryRef=CBET 1773; PositionRef=CBET 1773; Orig Type=IIP  ]",""
"4956","SN 2009dn","11:37:39.331","+46:57:11.30","SN IIL","","Anon.           ","","","","","","","","","0","1","","17.5","","2009-04-12 00:00:00.000","","[Discoverer=Yuan et al. (ROTSE); DiscoveryRef=CBET 1775; PositionRef=CBET 1775; Orig Type=II-L ]",""
"4957","SN 2009do","12:34:58.349","+50:51:04.39","SN Ia","","NGC 4537        ","","","","","","","","","0","1","","16.3","","2009-04-22 00:00:00.000","","[Discoverer=LOSS; Puckett, Gagliano, Newton; DiscoveryRef=CBET 1778; PositionRef=CBET 1778; Orig Type=Ia   ]",""
"4958","SN 2009dp","20:26:52.690","-18:37:04.19","SN Ic","","NGC 6912        ","","","","","","","","","0","1","","17.7","","2009-04-23 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1779; PositionRef=CBET 1779; Orig Type=Ic   ]",""
"4959","SN 2009dq","10:08:49.939","-67:01:57.29","SN IIb","","IC 2554         ","","","","","","","","","0","1","","15.2","","2009-04-24 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1781; PositionRef=CBET 1781; Orig Type=IIb  ]",""
"4960","SN 2009dr","14:44:42.079","+49:43:44.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.3","","2009-04-17 00:00:00.000","","[Discoverer=&quot;Palomar Transient Factory&quot; collaboration; DiscoveryRef=CBET 1783; PositionRef=CBET 1783; Orig Type=Ia?  ]",""
"4961","SN 2009ds","11:49:04.109","-09:43:44.90","SN Ia","","NGC 3905        ","","","","","","","","","0","1","","16.8","","2009-04-28 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1784; PositionRef=CBET 1784; Orig Type=Ia   ]",""
"4962","SN 2009dt","22:10:09.271","-36:05:42.61","SN Ic","","IC 5169         ","","","","","","","","","0","1","","17.2","","2009-04-28 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1785; PositionRef=CBET 1785; Orig Type=Ic   ]",""
"4963","SN 2009du","13:39:46.361","-21:27:19.12","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.4","","2009-04-17 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1791; PositionRef=CBET 1791; Orig Type=Ia   ]",""
"4964","SN 2009dv","13:24:40.150","+16:34:05.48","SN IIP","","Anon.           ","","","","","","","","","0","1","","19.3","","2009-04-18 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1791; PositionRef=CBET 1791; Orig Type=IIP  ]",""
"4965","SN 2009dw","13:36:09.451","+34:03:19.01","SN IIP","","Anon.           ","","","","","","","","","0","1","","19.2","","2009-04-21 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1791; PositionRef=CBET 1791; Orig Type=IIP  ]",""
"4966","SN 2009dx","16:49:25.670","+05:52:48.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.8","","2009-04-21 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1791; PositionRef=CBET 1791; Orig Type=Ia   ]",""
"4967","SN 2009dy","15:01:04.030","+43:13:13.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.4","","2009-04-22 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1791; PositionRef=CBET 1791; Orig Type=Ia   ]",""
"4968"," 2009dz","12:35:35.770","+01:52:12.61","","","Anon.           ","","","","","","","","","0","1","","18.1","","2009-04-03 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1792; PositionRef=CBET 1792; Orig Type=Unknown]",""
"4969","SN 2009E","12:09:49.560","+58:50:50.32","SN IIP","","NGC 4141        ","","","","","","","","","0","1","","17.8","","2009-01-03 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 1648; PositionRef=CBET 1648; Orig Type=IIP  ]",""
"4970"," 2009ea","14:47:02.390","+09:57:37.40","","","Anon.           ","","","","","","","","","0","1","","18.1","","2009-04-03 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1792; PositionRef=CBET 1792; Orig Type=Unknown]",""
"4971"," 2009eb","09:54:40.351","+19:11:12.70","","","Anon.           ","","","","","","","","","0","1","","17.7","","2009-04-17 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1792; PositionRef=CBET 1792; Orig Type=Unknown]",""
