"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"901","SN 1992br","01:45:44.830","-56:05:57.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1992-12-27 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5686; PositionRef=AJ 112, 2408; Orig Type=Ia   ]",""
"902","SN 1992bs","03:29:27.199","-37:16:18.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1992-12-28 00:00:00.000","","[Discoverer=Gonzalez; DiscoveryRef=IAUC 5686; PositionRef=AJ 112, 2408; Orig Type=Ia   ]",""
"903","SN 1992bt","11:39:19.759","+56:16:15.89","SN II","","NGC 3780        ","","","","","","","","","0","1","","16","","1992-12-19 00:00:00.000","","[Discoverer=Treffers, Leibundgut, Filippenko, Richmond; DiscoveryRef=IAUC 5841; PositionRef=AJ 111, 2017; Orig Type=II   ]",""
"904"," 1992bu","11:28:31.500","+58:33:38.99","","","NGC 3690        ","","","","","","","","","0","1","","16.6","","1992-03-09 00:00:00.000","","[Discoverer=Van Buren, Jarrett, Terebey, Beichman, Shure, Kamins; DiscoveryRef=IAUC 5960; PositionRef=IAUC 5960; Orig Type=Unknown]",""
"905","SN 1992C","10:46:36.200","+13:44:41.00","SN II","","NGC 3367        ","","","","","","","","","0","1","","16.5","","1992-01-28 00:00:00.000","","[Discoverer=Van Winckel; DiscoveryRef=IAUC 5440; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"906","SN 1992D","06:00:59.870","-20:22:08.80","SN IIP","","Anon.           ","","","","","","","","","0","1","","19","","1992-01-28 00:00:00.000","","[Discoverer=McNaught, Drinkwater; DiscoveryRef=IAUC 5444; PositionRef=IAUC 5444; Orig Type=IIp  ]",""
"907","SN 1992E","06:35:17.119","-59:56:02.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","1992-01-27 00:00:00.000","","[Discoverer=McNaught, Drinkwater; DiscoveryRef=IAUC 5446; PositionRef=IAUC 5446; Orig Type=Ia   ]",""
"908"," 1992F","11:25:23.899","+56:36:02.99","","","Anon.           ","","","","","","","","","0","1","","19","","1992-02-02 00:00:00.000","","[Discoverer=Pollas, Albinese; DiscoveryRef=IAUC 5446; PositionRef=IAUC 5446; Orig Type=Unknown]",""
"909","SN 1992G","10:36:18.509","+37:19:13.91","SN Ia","","NGC 3294        ","","","","","","","","","0","1","","14","","1992-02-09 00:00:00.000","","[Discoverer=Sasaki; DiscoveryRef=IAUC 5452; PositionRef=IAUC 5452; Orig Type=Ia   ]",""
"910","SN 1992H","13:56:22.200","+47:14:27.00","SN II","","NGC 5377        ","","","","","","","","","0","1","","15","","1992-02-11 00:00:00.000","","[Discoverer=Wren; DiscoveryRef=IAUC 5456; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"911","SN 1992I","08:19:46.301","+22:01:59.92","SN II","","NGC 2565        ","","","","","","","","","0","1","","18","","1992-02-29 00:00:00.000","","[Discoverer=Buil; DiscoveryRef=IAUC 5464; PositionRef=IAUC 5464; Orig Type=II   ]",""
"912","SN 1992J","10:09:00.300","-26:38:24.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.4","","1992-03-03 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5467; PositionRef=AJ 112, 2408; Orig Type=Ia   ]",""
"913","SN 1992K","13:10:04.200","-46:26:30.30","SN Ia-pec","","Anon.           ","","","","","","","","","0","1","","16.2","","1992-03-03 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5468; PositionRef=AJ 112, 2408; Orig Type=Ia-p ]",""
"914"," 1992L","07:35:36.319","-47:16:50.99","","","Anon.           ","","","","","","","","","0","1","","20","","1992-03-03 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5469; PositionRef=IAUC 5469; Orig Type=Unknown]",""
"915","SN 1992M","07:15:09.600","+45:25:50.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1992-02-25 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5473; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"916","SN 1992N","19:14:57.300","-62:17:01.00","SN II","0.014494","IC 4831         ","","","","","","","","","0","1","","19","","1992-03-10 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5475; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"917","SN 1992O","19:23:42.290","-62:49:30.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.8","","1992-03-10 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5476; PositionRef=AJ 112, 2408; Orig Type=Ia   ]",""
"918","SN 1992P","12:42:48.950","+10:21:37.51","SN Ia","","IC 3690         ","","","","","","","","","0","1","","16.2","","1992-04-03 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5491; PositionRef=AJ 112, 2408; Orig Type=Ia   ]",""
