"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"1751","SN 2000cd","10:56:48.691","-05:34:40.80","SN IIn","","Anon.           ","","","","","","","","","0","1","","18.2","","2000-03-24 00:00:00.000","","[Discoverer=Nearby Galaxies Supernova Search Team; DiscoveryRef=IAUC 7416; PositionRef=IAUC 7416; Orig Type=IIn  ]",""
"1752","SN 2000ce","08:05:09.451","+66:47:15.22","SN Ia","","UGC 4195        ","","","","","","","","","0","1","","15","","2000-05-08 00:00:00.000","","[Discoverer=Puckett; DiscoveryRef=IAUC 7417; PositionRef=IAUC 7417; Orig Type=Ia   ]",""
"1753","SN 2000cf","15:52:56.191","+65:56:12.70","SN Ia","","MCG +11-19-25   ","","","","","","","","","0","1","","16.9","","2000-05-09 00:00:00.000","","[Discoverer=Sehgal, Puckett; DiscoveryRef=IAUC 7421; PositionRef=IAUC 7421; Orig Type=Ia   ]",""
"1754","SN 2000cg","15:59:45.521","+18:48:13.00","SN II","","UGC 10121       ","","","","","","","","","0","1","","18.6","","2000-05-06 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7421; PositionRef=IAUC 7421; Orig Type=II   ]",""
"1755","AT 2000ch","10:52:41.400","+36:40:08.51","Gap","0.0017","NGC 3432        ","","","","None","","","","Lick-3m - KAST","0","1","","17.4","","2000-05-03 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7415; PositionRef=IAUC 7415; Orig Type=IIn  ]",""
"1756"," 2000ci","17:44:13.210","+67:35:46.28","","","NGC 6470        ","","","","","","","","","0","1","","18.1","","2000-05-12 00:00:00.000","","[Discoverer=Puckett, Langoussis; DiscoveryRef=IAUC 7424; PositionRef=IAUC 7424; Orig Type=Unknown]",""
"1757","SN 2000cj","19:11:27.660","-57:03:19.40","SN Ia","","NGC 6753        ","","","","","","","","","0","1","","14.8","","2000-05-14 00:00:00.000","","[Discoverer=Evans; DiscoveryRef=IAUC 7425; PositionRef=IAUC 7438; Orig Type=Ia   ]",""
"1758","SN 2000ck","13:58:06.149","+28:25:13.01","SN II","","IC 4355         ","","","","","","","","","0","1","","17","","2000-05-26 00:00:00.000","","[Discoverer=Puckett; DiscoveryRef=IAUC 7431; PositionRef=IAUC 7431; Orig Type=II   ]",""
"1759","SN 2000cl","10:37:16.070","-41:37:47.78","SN IIn","","NGC 3318        ","","","","","","","","","0","1","","14.8","","2000-05-26 00:00:00.000","","[Discoverer=Chassagne; DiscoveryRef=IAUC 7432; PositionRef=IAUC 7432; Orig Type=IIn  ]",""
"1760","SN 2000cm","12:12:59.100","+07:17:53.02","SN Ia","","Anon.           ","","","","","","","","","0","1","","16","","2000-05-31 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 7436; PositionRef=IAUC 7436; Orig Type=Ia   ]",""
"1761","SN 2000cn","17:57:40.421","+27:49:58.12","SN Ia","","UGC 11064       ","","","","","","","","","0","1","","17.4","","2000-06-02 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7436; PositionRef=IAUC 7436; Orig Type=Ia   ]",""
"1762","SN 2000co","15:57:24.590","+41:54:02.02","SN II","","MCG +07-33-17   ","","","","","","","","","0","1","","19.2","","2000-06-02 00:00:00.000","","[Discoverer=Puckett; DiscoveryRef=IAUC 7436; PositionRef=IAUC 7436; Orig Type=II   ]",""
"1763","SN 2000cp","16:05:27.619","+17:49:48.79","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","2000-06-21 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7441; PositionRef=IAUC 7441; Orig Type=Ia   ]",""
"1764","SN 2000cq","16:21:21.341","+40:48:09.68","SN II","","UGC 10354       ","","","","","","","","","0","1","","19.3","","2000-06-23 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7442; PositionRef=IAUC 7442; Orig Type=II   ]",""
"1765","SN 2000cr","13:58:38.369","+37:26:12.41","SN Ic","","NGC 5395        ","","","","","","","","","0","1","","17","","2000-06-25 00:00:00.000","","[Discoverer=Migliardi, Dimai; DiscoveryRef=IAUC 7443; PositionRef=IAUC 7443; Orig Type=Ic   ]",""
"1766","SN 2000cs","16:23:32.239","+39:07:29.10","SN II","","MCG +07-34-15   ","","","","","","","","","0","1","","17.8","","2000-06-30 00:00:00.000","","[Discoverer=Puckett; DiscoveryRef=IAUC 7446; PositionRef=IAUC 7446; Orig Type=II   ]",""
"1767","SN 2000ct","17:01:03.641","+33:28:45.01","SN IIn","","Anon.           ","","","","","","","","","0","1","","17.5","","2000-07-04 00:00:00.000","","[Discoverer=Sehgal, Puckett, Newton; DiscoveryRef=IAUC 7448; PositionRef=IAUC 7448; Orig Type=IIn  ]",""
"1768","SN 2000cu","19:24:20.950","-25:59:04.09","SN Ia","","ESO 525-G004    ","","","","","","","","","0","1","","16.2","","2000-07-12 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7453; PositionRef=IAUC 7453; Orig Type=Ia   ]",""
"1769","SN 2000cv","12:15:42.041","+61:53:24.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.1","","2000-07-11 00:00:00.000","","[Discoverer=Schwartz; DiscoveryRef=IAUC 7456; PositionRef=IAUC 7456; Orig Type=Ia   ]",""
"1770","SN 2000cw","23:47:25.099","+28:23:15.79","SN Ia","","MCG +05-56-7    ","","","","","","","","","0","1","","17.4","","2000-07-14 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7456; PositionRef=IAUC 7456; Orig Type=Ia   ]",""
