"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"1232"," 1997cp","21:44:36.499","-57:25:30.40","","","Anon.           ","","","","","","","","","0","1","","20.3","","1997-06-02 00:00:00.000","","[Discoverer=Mount Stromlo Abell Cluster Supernova Search Team; DiscoveryRef=IAUC 6673; PositionRef=IAUC 6673; Orig Type=Unknown]",""
"1233","SN 1997cq","16:29:50.861","+39:45:20.30","SN IIn","","Anon.           ","","","","","","","","","0","1","","19.2","","1997-06-02 00:00:00.000","","[Discoverer=McDonald Observatory Supernova Search Team; DiscoveryRef=IAUC 6674; PositionRef=IAUC 6674; Orig Type=IIn  ]",""
"1234","SN 1997cr","21:05:48.209","-25:13:29.78","SN II","","Anon.           ","","","","","","","","","0","1","","20.4","","1997-06-07 00:00:00.000","","[Discoverer=Mount Stromlo Abell Cluster Supernova Search Team; DiscoveryRef=IAUC 6679; PositionRef=IAUC 6679; Orig Type=II   ]",""
"1235","SN 1997cs","15:13:39.780","+02:53:44.48","SN IIn","","Anon.           ","","","","","","","","","0","1","","18","","1997-06-26 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 6689; PositionRef=IAUC 6689; Orig Type=IIn  ]",""
"1236"," 1997ct","14:07:26.880","+70:26:05.89","","","Anon.           ","","","","","","","","","0","1","","17","","1997-06-29 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 6690; PositionRef=IAUC 6691; Orig Type=Unknown]",""
"1237","SN 1997cu","03:29:03.000","-52:41:40.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","1997-07-04 00:00:00.000","","[Discoverer=Mount Stromlo Abell Cluster Supernova Search; DiscoveryRef=IAUC 6694; PositionRef=IAUC 6694; Orig Type=Ia   ]",""
"1238"," 1997cv","13:35:20.770","-34:12:11.59","","","Anon.           ","","","","","","","","","0","1","","19.7","","1997-07-07 00:00:00.000","","[Discoverer=Mount Stromlo Abell Cluster Supernova Search; DiscoveryRef=IAUC 6698; PositionRef=IAUC 6698; Orig Type=Unknown]",""
"1239","SN 1997cw","00:25:17.270","+12:53:06.22","SN Ia","","NGC 105         ","","","","","","","","","0","1","","16.5","","1997-07-10 00:00:00.000","","[Discoverer=BAO Supernova Search; DiscoveryRef=IAUC 6699; PositionRef=IAUC 6699; Orig Type=Ia?  ]",""
"1240","SN 1997cx","10:05:37.430","+80:17:27.60","SN II","","NGC 3057        ","","","","","","","","","0","1","","15","","1997-07-12 00:00:00.000","","[Discoverer=Schwartz; DiscoveryRef=IAUC 6700; PositionRef=IAUC 6700; Orig Type=II   ]",""
"1241","SN 1997cy","04:32:54.859","-61:42:57.49","SN II","","Anon.           ","","","","","","","","","0","1","","17.4","","1997-07-16 00:00:00.000","","[Discoverer=Mount Stromlo Abell Cluser Supernova Search Team; DiscoveryRef=IAUC 6706; PositionRef=IAUC 6706; Orig Type=II   ]",""
"1242"," 1997cz","13:37:09.391","-33:47:31.88","","","Anon.           ","","","","","","","","","0","1","","20.5","","1997-07-19 00:00:00.000","","[Discoverer=Mount Stromlo Abell Cluser Supernova Search Team; DiscoveryRef=IAUC 6708; PositionRef=IAUC 6708; Orig Type=Unknown]",""
"1243","SN 1997D","04:11:01.000","-56:29:56.00","SN IIP","0.004","NGC 1536        ","","","","","","","","","0","1","","16.3","","1997-01-14 00:00:00.000","","[Discoverer=de Mello; DiscoveryRef=IAUC 6537; PositionRef=; Orig Type=IIp  ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"1244","SN 1997da","16:15:54.960","+68:20:53.30","SN II","","IC 1216         ","","","","","","","","","0","1","","17","","1997-07-31 00:00:00.000","","[Discoverer=Schwartz; DiscoveryRef=IAUC 6711; PositionRef=IAUC 6711; Orig Type=II   ]",""
"1245","SN 1997db","21:56:20.530","+73:14:49.42","SN II","","UGC 11861       ","","","","","","","","","0","1","","16.9","","1997-08-02 00:00:00.000","","[Discoverer=Schwartz; DiscoveryRef=IAUC 6711; PositionRef=IAUC 6711; Orig Type=II   ]",""
"1246","SN 1997dc","23:28:28.409","+22:25:23.02","SN Ib","","NGC 7678        ","","","","","","","","","0","1","","18.3","","1997-08-05 00:00:00.000","","[Discoverer=BAO Supernova Survey; DiscoveryRef=IAUC 6715; PositionRef=IAUC 6715; Orig Type=Ib   ]",""
"1247","SN 1997dd","16:05:46.320","+21:29:14.32","SN IIb","","NGC 6060        ","","","","","","","","","0","1","","16.4","","1997-08-20 00:00:00.000","","[Discoverer=Aoki; DiscoveryRef=IAUC 6724; PositionRef=IAUC 6724; Orig Type=IIb  ]",""
"1248","SN 1997de","19:18:20.820","-60:29:42.00","SN Ia","","NGC 6769        ","","","","","","","","","0","1","","18.2","","1997-08-27 00:00:00.000","","[Discoverer=Wassilieff, Downs; DiscoveryRef=IAUC 6725; PositionRef=IAUC 6728; Orig Type=Ia   ]",""
"1249"," 1997df","04:09:13.800","-30:42:23.29","","","Anon.           ","","","","","","","","","0","1","","19","","1997-08-15 00:00:00.000","","[Discoverer=Mount Stromlo Abell Cluster Supernova Search Team; DiscoveryRef=IAUC 6745; PositionRef=IAUC 6745; Orig Type=Unknown]",""
"1250","SN 1997dg","23:40:14.210","+26:12:11.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.7","","1997-09-27 00:00:00.000","","[Discoverer=BAO Supernova Survey; DiscoveryRef=IAUC 6749; PositionRef=IAUC 6749; Orig Type=Ia   ]",""
