"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"4201","SN 2007gm","20:19:18.821","+06:31:11.32","SN II","","Anon.           ","","","","","","","","","0","1","","19","","2007-08-05 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1024; PositionRef=CBET 1024; Orig Type=II   ]",""
"4202","SN 2007gn","03:16:31.370","+15:27:40.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.3","","2007-07-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1026; PositionRef=CBET 1026; Orig Type=Ia   ]",""
"4203","SN 2007go","01:18:44.220","-23:56:47.80","SN Ib","","Anon.           ","","","","","","","","","0","1","","18.5","","2007-08-07 00:00:00.000","","[Discoverer=Khandrika, Li (LOSS); DiscoveryRef=CBET 1028; PositionRef=CBET 1028; Orig Type=Ib   ]",""
"4204","SN 2007gp","21:57:35.590","+08:00:47.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.5","","2007-08-07 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1031; PositionRef=CBET 1031; Orig Type=Ia   ]",""
"4205"," 2007gq","12:35:11.220","-00:13:21.61","","","NGC 4541        ","","","","","","","","","0","1","","16.6","","2007-08-11 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1033; PositionRef=IAUC 8864; Orig Type=Unknown]",""
"4206","SN 2007gr","02:43:27.979","+37:20:44.70","SN Ib/c","","NGC 1058        ","","","","","","","","","0","1","","13.8","","2007-08-15 00:00:00.000","","[Discoverer=Madison, Li (LOSS); DiscoveryRef=CBET 1034; PositionRef=IAUC 8864; Orig Type=Ib/c ]",""
"4207","SN 2007gs","22:12:00.430","+07:31:49.30","SN II","","Anon.           ","","","","","","","","","0","1","","18.5","","2007-08-15 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1040; PositionRef=CBET 1040; Orig Type=II   ]",""
"4208","SN 2007gt","00:16:26.160","-00:21:09.22","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2007-08-16 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1040; PositionRef=CBET 1040; Orig Type=Ia   ]",""
"4209","SN 2007gu","22:53:42.550","+12:05:54.38","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2007-08-16 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1040; PositionRef=CBET 1040; Orig Type=Ia   ]",""
"4210","SN 2007gv","01:39:05.650","+06:14:42.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","2007-08-19 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1040; PositionRef=CBET 1040; Orig Type=Ia   ]",""
"4211","SN 2007gw","12:11:34.601","+57:44:15.90","SN II","","NGC 4161        ","","","","","","","","","0","1","","16.7","","2007-08-24 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1042; PositionRef=IAUC 8874; Orig Type=II   ]",""
"4212","SN 2007gx","17:18:51.490","+22:47:16.58","SN Ic","","Anon.           ","","","","","","","","","0","1","","19.9","","2007-08-09 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1043; PositionRef=CBET 1043; Orig Type=Ic   ]",""
"4213","SN 2007gy","23:51:13.570","+11:25:18.91","SN IIn","","Anon.           ","","","","","","","","","0","1","","18.5","","2007-08-19 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1043; PositionRef=CBET 1043; Orig Type=IIn  ]",""
"4214","SN 2007gz","22:48:02.470","+23:15:17.78","SN II","","Anon.           ","","","","","","","","","0","1","","19.6","","2007-08-20 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1043; PositionRef=CBET 1043; Orig Type=II   ]",""
"4215","SN 2007H","08:35:01.980","-08:20:15.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.7","","2007-01-10 00:00:00.000","","[Discoverer=Joubert, Li (LOSS); DiscoveryRef=CBET 806; PositionRef=IAUC 8798; Orig Type=Ia   ]",""
"4216","SN 2007ha","00:46:01.790","-23:14:14.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.8","","2007-08-20 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1043; PositionRef=CBET 1043; Orig Type=Ia   ]",""
"4217","SN 2007hb","02:08:34.020","+29:14:14.32","SN Ib/c","","NGC 819         ","","","","","","","","","0","1","","19.5","","2007-08-24 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1043; PositionRef=CBET 1043; Orig Type=Ib/c ]",""
"4218","SN 2007hc","00:35:58.010","+24:02:13.42","SN II","","Anon.           ","","","","","","","","","0","1","","17.3","","2007-08-24 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1043; PositionRef=CBET 1043; Orig Type=II   ]",""
"4219","SN 2007hd","03:08:56.429","-11:16:22.58","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.9","","2007-08-22 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1044; PositionRef=CBET 1044; Orig Type=Ia   ]",""
"4220","SN 2007he","02:51:40.169","-12:39:31.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.8","","2007-08-24 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1044; PositionRef=CBET 1044; Orig Type=Ia   ]",""
"4221","SN 2007hf","02:37:28.260","-23:32:04.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2007-08-24 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1047; PositionRef=CBET 1047; Orig Type=Ia   ]",""
"4222","SN 2007hg","04:08:32.650","+02:22:43.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","2007-08-24 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1047; PositionRef=CBET 1047; Orig Type=Ia   ]",""
"4223","SN 2007hh","16:46:59.100","+38:56:02.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.9","","2007-08-26 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1047; PositionRef=CBET 1047; Orig Type=Ia   ]",""
"4224","SN 2007hi","17:11:15.470","+21:15:38.02","SN II","","Anon.           ","","","","","","","","","0","1","","19.8","","2007-08-26 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1047; PositionRef=CBET 1047; Orig Type=II   ]",""
"4225","SN 2007hj","23:01:47.890","+15:35:11.40","SN Ia","","NGC 7461        ","","","","","","","","","0","1","","15.9","","2007-09-01 00:00:00.000","","[Discoverer=Parisky, Li (LOSS); DiscoveryRef=CBET 1048; PositionRef=IAUC 8874; Orig Type=Ia   ]",""
"4226","SN 2007hk","20:47:57.161","-05:24:25.88","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.4","","2007-08-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1050; PositionRef=CBET 1050; Orig Type=Ia   ]",""
"4227","SN 2007hl","20:50:07.759","-01:58:36.41","SN Ib/c","","Anon.           ","","","","","","","","","0","1","","19.5","","2007-08-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1050; PositionRef=CBET 1050; Orig Type=Ib/c ]",""
"4228","SN 2007hm","20:57:55.469","-07:23:24.11","SN II","","Anon.           ","","","","","","","","","0","1","","18.3","","2007-08-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1050; PositionRef=CBET 1050; Orig Type=II   ]",""
"4229","SN 2007hn","21:02:46.850","-04:05:25.19","SN Ib/c","","Anon.           ","","","","","","","","","0","1","","18.6","","2007-08-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1050; PositionRef=CBET 1050; Orig Type=Ib/c ]",""
"4230","SN 2007ho","21:22:50.971","-21:08:42.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2007-08-31 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1050; PositionRef=CBET 1050; Orig Type=Ia   ]",""
"4231","SN 2007hp","00:38:01.481","-14:57:48.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2007-09-01 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1050; PositionRef=CBET 1050; Orig Type=Ia   ]",""
"4232","SN 2007hq","00:10:06.679","-16:16:24.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-09-01 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1054; PositionRef=CBET 1054; Orig Type=Ia   ]",""
"4233","SN 2007hr","04:12:07.140","-07:35:13.20","SN II","","Anon.           ","","","","","","","","","0","1","","18.6","","2007-09-01 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1054; PositionRef=CBET 1054; Orig Type=II   ]",""
"4234","SN 2007hs","17:11:40.310","+36:30:03.71","SN II","","Anon.           ","","","","","","","","","0","1","","19.4","","2007-09-02 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1054; PositionRef=CBET 1054; Orig Type=II   ]",""
"4235","SN 2007ht","00:34:33.809","-01:13:03.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.2","","2007-09-02 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 1054; PositionRef=CBET 1054; Orig Type=Ia   ]",""
"4236","SN 2007hu","16:56:29.959","+27:58:40.40","SN Ia","","NGC 6261        ","","","","","","","","","0","1","","17.7","","2007-09-09 00:00:00.000","","[Discoverer=Sehgal, Guido, Puckett; DiscoveryRef=CBET 1056; PositionRef=CBET 1056; Orig Type=Ia   ]",""
"4237","SN 2007hv","03:47:23.899","+45:58:13.19","SN II","","UGC 2858        ","","","","","","","","","0","1","","18.1","","2007-09-09 00:00:00.000","","[Discoverer=Sehgal, Gagliano, Puckett; DiscoveryRef=CBET 1056; PositionRef=CBET 1056; Orig Type=II   ]",""
"4238","SN 2007hw","02:03:35.160","+00:47:10.28","SN II","","Anon.           ","","","","","","","","","0","1","","20.4","","2007-09-03 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=II   ]",""
"4239","SN 2007hx","02:06:27.079","-00:53:58.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2007-09-03 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=Ia   ]",""
"4240","SN 2007hy","03:39:42.331","+01:05:32.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.9","","2007-09-03 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=Ia   ]",""
"4241","SN 2007hz","21:03:08.950","-01:01:45.08","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-09-03 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=Ia   ]",""
"4242","SN 2007I","11:59:13.150","-01:36:18.90","SN Ic","","Anon.           ","","","","","","","","","0","1","","18","","2007-01-14 00:00:00.000","","[Discoverer=Lee, Li (LOSS); DiscoveryRef=CBET 807; PositionRef=IAUC 8798; Orig Type=Ic   ]",""
"4243","SN 2007ia","03:43:10.061","+00:06:08.89","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","2007-09-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=Ia   ]",""
"4244","SN 2007ib","23:15:44.561","+00:27:25.60","SN II","","Anon.           ","","","","","","","","","0","1","","20.4","","2007-09-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=II   ]",""
"4245","SN 2007ic","00:05:57.979","+01:06:11.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","2007-09-05 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=Ia   ]",""
"4246","SN 2007id","21:46:00.490","-01:13:03.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.2","","2007-09-05 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=Ia   ]",""
"4247","SN 2007ie","22:17:36.691","+00:36:47.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.1","","2007-09-05 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1057; PositionRef=CBET 1057; Orig Type=Ia?  ]",""
"4248","SN 2007if","01:10:51.370","+15:27:39.89","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2007-08-16 00:00:00.000","","[Discoverer=Yuan, Quimby, et al. (ROTSE); DiscoveryRef=CBET 1059; PositionRef=CBET 1059; Orig Type=Ia   ]",""
"4249"," 2007ig","01:32:19.810","-07:51:35.78","","","MCG -01-5-2     ","","","","","","","","","0","1","","18.6","","2007-09-10 00:00:00.000","","[Discoverer=Naito; DiscoveryRef=CBET 1060; PositionRef=CBET 1060; Orig Type=Unknown]",""
"4250","SN 2007ih","21:33:10.769","-00:57:36.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.8","","2007-09-03 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1061; PositionRef=CBET 1061; Orig Type=Ia   ]",""
