"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"4411","SN 2007og","02:48:20.539","-00:58:10.70","SN IIP","","Anon.           ","","","","","","","","","0","1","","21.4","","2007-10-08 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1117; PositionRef=CBET 1117; Orig Type=IIP  ]",""
"4412","SN 2007oh","20:52:36.919","-00:27:14.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.9","","2007-10-10 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1117; PositionRef=CBET 1117; Orig Type=Ia   ]",""
"4413","SN 2007oi","00:21:17.870","+01:04:28.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.1","","2007-10-13 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1117; PositionRef=CBET 1117; Orig Type=Ia?  ]",""
"4414","SN 2007oj","23:51:38.009","+00:16:47.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.6","","2007-10-15 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1117; PositionRef=CBET 1117; Orig Type=Ia   ]",""
"4415","SN 2007ok","02:28:24.271","+00:11:04.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.3","","2007-10-17 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1117; PositionRef=CBET 1117; Orig Type=Ia   ]",""
"4416","SN 2007ol","01:37:23.700","-00:18:43.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.4","","2007-10-29 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1117; PositionRef=CBET 1117; Orig Type=Ia   ]",""
"4417","SN 2007om","23:54:20.690","-00:55:03.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2007-10-30 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1117; PositionRef=CBET 1117; Orig Type=Ia   ]",""
"4418","SN 2007on","03:38:50.899","-35:34:30.00","SN Ia","","NGC 1404        ","","","","","","","","","0","1","","14.9","","2007-11-05 00:00:00.000","","[Discoverer=Pollas, Klotz; DiscoveryRef=CBET 1121; PositionRef=CBET 1121; Orig Type=Ia   ]",""
"4419","SN 2007oo","23:22:19.500","+50:09:20.02","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.9","","2007-11-06 00:00:00.000","","[Discoverer=Mostardi, Li (LOSS); DiscoveryRef=CBET 1122; PositionRef=CBET 1122; Orig Type=Ia   ]",""
"4420","SN 2007op","01:53:12.360","+33:44:34.01","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2007-11-04 00:00:00.000","","[Discoverer=Quimby, Yuan, Akerlof, Wheeler; DiscoveryRef=CBET 1124; PositionRef=CBET 1124; Orig Type=Ia   ]",""
"4421","SN 2007oq","21:42:30.749","+00:59:04.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","22","","2007-10-06 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia?  ]",""
"4422","SN 2007or","01:42:38.330","+01:01:49.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.9","","2007-10-09 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4423","SN 2007os","01:57:38.650","-00:31:19.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.6","","2007-10-11 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia?  ]",""
"4424","SN 2007ot","00:35:36.761","-00:13:57.68","SN Ia","","Anon.           ","","","","","","","","","0","1","","23","","2007-10-12 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4425","SN 2007ou","02:23:42.691","-00:49:33.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2007-10-12 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4426","SN 2007ov","02:41:08.760","+00:08:39.98","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","2007-10-12 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4427","SN 2007ow","21:34:02.090","-00:44:25.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.2","","2007-10-12 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia?  ]",""
"4428","SN 2007ox","22:46:58.080","-00:04:18.52","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.7","","2007-10-13 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia?  ]",""
"4429","SN 2007oy","23:17:55.440","+01:13:22.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.7","","2007-10-15 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4430","SN 2007oz","23:57:16.570","+00:14:57.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","23","","2007-10-15 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4431","SN 2007P","09:58:56.410","-18:49:11.39","SN II","","ESO 566-G36     ","","","","","","","","","0","1","","18","","2007-01-23 00:00:00.000","","[Discoverer=Winslow, Li (LOSS); DiscoveryRef=CBET 819; PositionRef=IAUC 8804; Orig Type=II?  ]",""
"4432","SN 2007pa","21:01:34.450","-00:16:06.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2007-10-19 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4433","SN 2007pb","23:48:25.001","-01:11:06.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","22","","2007-10-19 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4434","SN 2007pc","21:15:49.459","+00:39:04.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.4","","2007-10-20 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4435","SN 2007pd","23:11:54.070","-00:34:41.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2007-10-20 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4436","SN 2007pe","02:21:04.010","+00:29:47.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.8","","2007-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4437","SN 2007pf","22:11:43.320","+00:34:44.62","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.2","","2007-10-29 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4438","SN 2007pg","23:27:49.610","+00:27:26.89","SN II","","Anon.           ","","","","","","","","","0","1","","19.6","","2007-10-29 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=II?  ]",""
"4439","SN 2007ph","20:51:13.399","-00:57:20.92","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2007-10-30 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4440","SN 2007pi","22:46:49.330","+00:45:22.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.2","","2007-10-30 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4441","SN 2007pj","23:49:10.699","+00:47:52.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","2007-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1128; PositionRef=CBET 1128; Orig Type=Ia   ]",""
"4442","SN 2007pk","01:31:47.069","+33:36:54.11","SN IIn","","NGC 579         ","","","","","","","","","0","1","","17","","2007-11-10 00:00:00.000","","[Discoverer=Parisky, Li (LOSS); DiscoveryRef=CBET 1129; PositionRef=CBET 1129; Orig Type=IIn  ]",""
"4443","SN 2007pl","06:05:10.800","-49:17:59.10","SN Ia","","ESO 205-G18     ","","","","","","","","","0","1","","15.2","","2007-11-05 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1130; PositionRef=CBET 1130; Orig Type=Ia   ]",""
"4444","SN 2007pm","20:32:16.670","-02:15:28.19","SN II","","UGC 11585       ","","","","","","","","","0","1","","19.3","","2007-11-07 00:00:00.000","","[Discoverer=Li (LOSS); DiscoveryRef=CBET 1133; PositionRef=CBET 1133; Orig Type=II   ]",""
"4445","SN 2007pn","02:16:33.900","-00:43:20.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2007-10-12 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1135; PositionRef=CBET 1135; Orig Type=Ia?  ]",""
"4446","SN 2007po","03:35:32.230","+00:42:12.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2007-10-13 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1135; PositionRef=CBET 1135; Orig Type=Ia   ]",""
"4447","SN 2007pp","03:11:01.159","+00:21:24.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.2","","2007-10-15 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1135; PositionRef=CBET 1135; Orig Type=Ia   ]",""
"4448","SN 2007pq","22:37:13.939","+00:44:11.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2007-10-15 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1135; PositionRef=CBET 1135; Orig Type=Ia   ]",""
"4449","SN 2007pr","23:06:13.030","+00:19:44.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.9","","2007-10-20 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1135; PositionRef=CBET 1135; Orig Type=Ia   ]",""
"4450","SN 2007ps","02:19:13.529","-00:23:05.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.8","","2007-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1135; PositionRef=CBET 1135; Orig Type=Ia   ]",""
