"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"4465","SN 2007qg","01:32:01.970","-00:25:46.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.8","","2007-10-23 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4466","SN 2007qh","00:39:30.859","+01:01:27.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.2","","2007-10-29 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4467","SN 2007qi","23:16:28.800","-00:05:54.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.4","","2007-10-30 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4468","SN 2007qj","20:49:40.039","+00:28:07.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.7","","2007-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4469","SN 2007qk","21:03:14.119","+00:27:26.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.2","","2007-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4470","SN 2007ql","21:29:43.661","+00:26:40.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.6","","2007-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4471","SN 2007qm","22:30:48.730","+00:00:38.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.8","","2007-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4472","SN 2007qn","23:59:09.240","+01:09:29.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.2","","2007-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4473","SN 2007qo","01:43:01.601","-00:56:43.69","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2007-11-01 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4474","SN 2007qp","00:42:48.430","+00:22:47.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.2","","2007-11-02 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4475","SN 2007qq","02:42:30.211","-00:58:16.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","23","","2007-11-02 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4476","SN 2007qr","02:52:29.230","-01:08:22.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.5","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4477","SN 2007qs","03:11:46.030","+00:05:30.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4478","SN 2007qt","03:29:25.409","-00:38:46.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.7","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4479","SN 2007qu","22:32:32.820","+00:51:32.69","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4480","SN 2007qv","22:35:07.910","-01:06:37.51","SN II","","Anon.           ","","","","","","","","","0","1","","21.9","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=II   ]",""
"4481","SN 2007qw","22:35:29.011","+00:28:56.21","SN Ic","","Anon.           ","","","","","","","","","0","1","","21.2","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ic   ]",""
"4482","SN 2007qx","00:27:41.779","+01:13:59.70","SN Ib","","Anon.           ","","","","","","","","","0","1","","22.4","","2007-11-05 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ib   ]",""
"4483","SN 2007qy","01:55:15.281","+00:38:35.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2007-11-05 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4484","SN 2007qz","21:00:02.770","+00:49:39.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.4","","2007-11-05 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4485","SN 2007R","07:46:37.529","+44:47:22.09","SN Ia","","UGC 4008        ","","","","","","","","","0","1","","16.9","","2007-01-26 00:00:00.000","","[Discoverer=Puckett, Gray; DiscoveryRef=CBET 823; PositionRef=IAUC 8804; Orig Type=Ia   ]",""
"4486","SN 2007ra","23:34:23.950","-00:53:25.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.9","","2007-11-12 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1139; PositionRef=CBET 1139; Orig Type=Ia   ]",""
"4487","SN 2007rb","09:27:11.580","-11:38:17.70","SN Ib/c","","NGC 2889        ","","","","","","","","","0","1","","18","","2007-10-26 00:00:00.000","","[Discoverer=Madison, Li (LOSS); DiscoveryRef=CBET 1140; PositionRef=CBET 1140; Orig Type=Ib/c ]",""
"4488","SN 2007rc","01:50:20.201","-00:24:13.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","2007-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4489","SN 2007rd","20:47:01.090","-00:05:57.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.4","","2007-10-30 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia?  ]",""
"4490","SN 2007re","21:17:34.920","-00:31:26.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","23","","2007-10-30 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4491","SN 2007rf","21:55:31.070","+00:48:54.22","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2007-10-30 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4492","SN 2007rg","20:51:20.270","+01:01:08.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","2007-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia?  ]",""
"4493","SN 2007rh","21:41:03.770","+00:08:33.22","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2007-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia?  ]",""
"4494","SN 2007ri","01:06:52.351","+01:09:14.62","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.8","","2007-11-02 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4495","SN 2007rj","01:53:58.860","-00:05:33.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2007-11-02 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4496","SN 2007rk","03:42:17.431","+01:03:47.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.2","","2007-11-02 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4497","SN 2007rl","02:21:33.070","-00:22:29.71","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4498","SN 2007rm","02:21:45.091","+00:51:52.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.7","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4499","SN 2007rn","23:58:01.399","-00:44:15.22","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.8","","2007-11-04 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
"4500","SN 2007ro","01:44:28.970","+00:13:47.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2007-11-05 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 1146; PositionRef=CBET 1146; Orig Type=Ia   ]",""
