"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"73689","AT 2020adqw","03:17:01.490","+36:53:20.40","","","WISEA J031701.85+365315.5","","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","","GaiaAlerts; ZTF","ZTF20adadlqv","Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","19.145","g-ZTF","2020-12-27 05:17:40.004","ALeRCE","",""
"73688","AT 2020adqv","01:30:33.015","-22:34:52.80","","","WISEA J013033.19-223451.2","","ALeRCE","ZTF","","ZTF","ZTF20adadfjy","P48 - ZTF-Cam","","1","1","","19.0827","g-ZTF","2020-12-27 04:03:20.002","ALeRCE","","TESS-active sector/s (30,31);TESS-Sector30"
"73687","AT 2020adqu","01:09:34.715","+42:45:41.34","","","SDSS J010935.01+424543.8","0.07","ALeRCE, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20adadffg","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.4673","r-ZTF","2020-12-27 03:59:29.996","ALeRCE","",""
"73686","AT 2020adqt","08:06:44.652","-14:18:40.92","","","WISEA J080644.52-141840.1","","ALeRCE","ZTF","","ZTF","ZTF20adafibq","P48 - ZTF-Cam","","1","1","","19.0601","r-ZTF","2020-12-27 09:32:20.000","ALeRCE","",""
"73685","AT 2020adqs","08:34:33.444","-06:50:10.32","","","WISEA J083433.37-065010.5","","ALeRCE","ZTF","","ZTF","ZTF20adaenal","P48 - ZTF-Cam","","1","1","","19.5564","r-ZTF","2020-12-27 09:10:31.999","ALeRCE","",""
"73684","AT 2020adqr","08:10:06.470","+17:12:23.88","","","SDSS J081006.61+171223.6","0.148","ALeRCE","ZTF","","ZTF","ZTF20adaeagd","P48 - ZTF-Cam","","1","1","","20.4325","g-ZTF","2020-12-22 08:36:29.002","ALeRCE","",""
"73683","AT 2020adqq","11:05:58.731","+07:20:01.64","","","2MASX J11055879+0719559","0.068197","ALeRCE, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acztnts","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.419","g-ZTF","2020-12-22 12:47:54.001","ALeRCE","",""
"73682","AT 2020adqp","08:39:41.405","+11:02:13.79","","","WISEA J083941.62+110213.7","0.136548","ALeRCE","ZTF","","ZTF","ZTF20adafjgv","P48 - ZTF-Cam","","1","1","","20.6301","g-ZTF","2020-12-22 09:09:02.998","ALeRCE","",""
"73681","AT 2020adqo","09:40:05.090","+57:19:22.31","","","","","Pan-STARRS1, ALeRCE","Pan-STARRS1, ZTF","","Pan-STARRS1; ZTF","PS20mrb","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.5","w-PS1","2020-12-23 13:04:48.000","PS1_Bot1","",""
"73680","AT 2020adqn","09:53:52.989","-14:12:33.02","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20mra","PS1 - GPC1","","1","1","","19.71","w-PS1","2020-12-25 14:39:50.400","PS1_Bot1","",""
