"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"3811","SN 2006ml","01:08:43.980","-00:31:36.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.9","","2006-10-21 00:00:00.000","","[Discoverer=ESSENCE; DiscoveryRef=CBET 717; PositionRef=CBET  717; Orig Type=Ia   ]",""
"3812","SN 2006mm","01:08:48.660","+00:17:22.42","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.9","","2006-10-21 00:00:00.000","","[Discoverer=ESSENCE; DiscoveryRef=CBET 717; PositionRef=CBET  717; Orig Type=Ia   ]",""
"3813","SN 2006mn","01:07:48.389","-00:06:35.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","23","","2006-10-23 00:00:00.000","","[Discoverer=ESSENCE; DiscoveryRef=CBET 717; PositionRef=CBET  717; Orig Type=Ia   ]",""
"3814","SN 2006mo","00:46:38.551","+36:19:57.79","SN Ia","","MCG +06-02-17   ","","","","","","","","","0","1","","18.2","","2006-11-01 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 719; PositionRef=IAUC 8771; Orig Type=Ia   ]",""
"3815","SN 2006mp","17:12:00.199","+46:33:20.81","SN Ia","","MCG +08-31-29   ","","","","","","","","","0","1","","16.9","","2006-11-03 00:00:00.000","","[Discoverer=Puckett, Gagliano; DiscoveryRef=CBET 720; PositionRef=IAUC 8771; Orig Type=Ia   ]",""
"3816","SN 2006mq","08:06:12.391","-27:33:45.40","SN Ia","","ESO 494-G26     ","","","","","","","","","0","1","","12.7","","2006-10-22 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 721; PositionRef=IAUC 8771; Orig Type=Ia   ]",""
"3817","SN 2006mr","03:22:42.840","-37:12:28.51","SN Ia","","NGC 1316        ","","","","","","","","","0","1","","15.6","","2006-11-05 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 723; PositionRef=IAUC 8771; Orig Type=Ia   ]",""
"3818","SN 2006ms","20:38:20.520","-52:06:55.91","SN II","","NGC 6935        ","","","","","","","","","0","1","","17.3","","2006-11-06 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 725; PositionRef=IAUC 8771; Orig Type=II   ]",""
"3819","SN 2006mt","00:59:31.121","-00:15:23.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","22","","2006-10-16 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 726; PositionRef=CBET  726; Orig Type=Ia   ]",""
"3820","SN 2006mu","22:24:00.679","+00:49:16.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.2","","2006-10-17 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 726; PositionRef=CBET  726; Orig Type=Ia?  ]",""
"3821","SN 2006mv","02:30:55.459","+00:56:46.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.9","","2006-10-20 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 726; PositionRef=CBET  726; Orig Type=Ia   ]",""
"3822","SN 2006mw","03:25:08.470","-00:02:26.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2006-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 726; PositionRef=CBET  726; Orig Type=Ia?  ]",""
"3823","SN 2006mx","20:03:27.331","+00:34:12.79","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.2","","2006-10-24 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 726; PositionRef=CBET  726; Orig Type=Ia?  ]",""
"3824","SN 2006my","12:43:40.740","+16:23:14.10","SN II","","NGC 4651        ","","","","","","","","","0","1","","15.3","","2006-11-08 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 727; PositionRef=IAUC 8773; Orig Type=II   ]",""
"3825","SN 2006mz","21:10:34.810","-00:07:23.48","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2006-10-17 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 735; PositionRef=CBET  735; Orig Type=Ia   ]",""
"3826","SN 2006N","06:08:31.241","+64:43:25.10","SN Ia","","MCG +11-8-12    ","","","","","","","","","0","1","","15","","2006-01-21 00:00:00.000","","[Discoverer=Armstrong; DiscoveryRef=CBET 375; PositionRef=IAUC 8661; Orig Type=Ia   ]",""
"3827","SN 2006na","02:11:19.070","-00:59:53.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","22","","2006-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 735; PositionRef=CBET  735; Orig Type=Ia   ]",""
"3828","SN 2006nb","02:26:53.400","-00:19:40.12","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.8","","2006-10-22 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 735; PositionRef=CBET  735; Orig Type=Ia   ]",""
"3829","SN 2006nc","00:55:22.500","-00:23:19.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2006-10-27 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 735; PositionRef=CBET  735; Orig Type=Ia   ]",""
"3830","SN 2006nd","22:44:59.059","-01:00:23.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2006-10-28 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 735; PositionRef=CBET  735; Orig Type=Ia   ]",""
"3831","SN 2006ne","01:13:37.841","+00:25:25.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.1","","2006-11-08 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 735; PositionRef=CBET  735; Orig Type=Ia   ]",""
"3832","SN 2006nf","00:01:29.959","+00:16:33.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.9","","2006-10-17 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3833","SN 2006ng","00:22:07.270","-00:05:44.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.4","","2006-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3834","SN 2006nh","02:40:50.570","+00:39:31.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","23","","2006-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3835","SN 2006ni","20:54:52.409","-00:11:41.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.9","","2006-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3836","SN 2006nj","01:24:28.231","+00:04:27.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.6","","2006-10-22 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3837","SN 2006nk","02:56:16.610","-00:24:38.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.7","","2006-10-27 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3838","SN 2006nl","02:01:44.710","-01:01:56.71","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.8","","2006-10-28 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3839","SN 2006nm","23:12:39.379","+00:16:00.98","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2006-10-28 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3840","SN 2006nn","01:45:41.021","-01:03:15.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.4","","2006-10-29 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3841","SN 2006no","22:08:21.439","-01:08:55.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.4","","2006-10-29 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3842","SN 2006np","03:06:39.480","+00:03:50.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","21","","2006-11-10 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 740; PositionRef=CBET  740; Orig Type=Ia   ]",""
"3843","SN 2006nq","02:04:24.019","+09:40:38.21","SN II","","Anon.           ","","","","","","","","","0","1","","19.7","","2006-11-13 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 741; PositionRef=CBET  741; Orig Type=II   ]",""
"3844","SN 2006nr","05:56:23.510","+85:54:38.81","SN Ia","","UGC 3336        ","","","","","","","","","0","1","","15.8","","2006-10-26 00:00:00.000","","[Discoverer=Puckett, Pelloni; DiscoveryRef=CBET 742; PositionRef=IAUC 8778; Orig Type=Ia   ]",""
"3845","SN 2006ns","21:33:32.220","+00:47:05.39","SN II","","Anon.           ","","","","","","","","","0","1","","20.6","","2006-10-17 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 743; PositionRef=CBET  743; Orig Type=II   ]",""
"3846","SN 2006nt","02:53:58.910","+00:59:13.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","22","","2006-10-20 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 743; PositionRef=CBET  743; Orig Type=Ia   ]",""
"3847","SN 2006nu","22:43:19.001","+00:15:46.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.9","","2006-10-21 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 743; PositionRef=CBET  743; Orig Type=Ia   ]",""
"3848","SN 2006nv","00:12:29.861","-00:58:38.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2006-10-28 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 743; PositionRef=CBET  743; Orig Type=Ia   ]",""
"3849","SN 2006nw","02:02:55.949","-00:32:01.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.3","","2006-10-31 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 743; PositionRef=CBET  743; Orig Type=Ia   ]",""
"3850","SN 2006nx","03:33:30.629","-00:40:38.21","SN Ib/c","","Anon.           ","","","","","","","","","0","1","","22.1","","2006-11-01 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 743; PositionRef=CBET  743; Orig Type=Ib/c ]",""
