"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"4701","SN 2008du","22:56:11.839","+03:55:35.40","SN Ic","","NGC 7422        ","","","","","","","","","0","1","","18.3","","2008-06-30 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1423; PositionRef=CBET 1423; Orig Type=Ic   ]",""
"4702","SN 2008dv","03:37:51.430","+72:34:21.79","SN Ic","","NGC 1343        ","","","","","","","","","0","1","","18.2","","2008-07-01 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1425; PositionRef=CBET 1425; Orig Type=Ic   ]",""
"4703","SN 2008dw","14:00:56.270","+41:00:29.02","SN II","","Anon.           ","","","","","","","","","0","1","","17.2","","2008-07-02 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1426; PositionRef=CBET 1426; Orig Type=II   ]",""
"4704","SN 2008dx","13:00:14.311","+27:57:16.42","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.4","","2008-06-24 00:00:00.000","","[Discoverer=Chamarro et al. (ROTSE); DiscoveryRef=CBET 1427; PositionRef=CBET 1427; Orig Type=Ia   ]",""
"4705","SN 2008dy","00:10:46.051","-47:04:10.60","SN II","","ESO 241-G23     ","","","","","","","","","0","1","","17.5","","2008-07-01 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1428; PositionRef=CBET 1428; Orig Type=II   ]",""
"4706","SN 2008dz","13:23:11.921","+43:05:34.30","SN II","","NGC 5123        ","","","","","","","","","0","1","","17.4","","2008-07-02 00:00:00.000","","[Discoverer=Puckett, Gagliano; DiscoveryRef=CBET 1430; PositionRef=CBET 1430; Orig Type=II   ]",""
"4707","SN 2008E","11:25:36.950","+52:08:25.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2008-01-04 00:00:00.000","","[Discoverer=Yuan et al. (ROTSE); DiscoveryRef=CBET 1206; PositionRef=CBET 1206; Orig Type=Ia   ]",""
"4708","SN 2008ea","23:20:22.579","+27:19:10.20","SN IIP","","NGC 7624        ","","","","","","","","","0","1","","17","","2008-07-06 00:00:00.000","","[Discoverer=Martinelli, Biagietti, Iafrate; LOSS; DiscoveryRef=CBET 1432; PositionRef=CBET 1432; Orig Type=IIP  ]",""
"4709","SN 2008eb","18:11:52.171","+14:58:50.59","SN Ic","","NGC 6574        ","","","","","","","","","0","1","","17.3","","2008-07-07 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1433; PositionRef=CBET 1433; Orig Type=Ic   ]",""
"4710","SN 2008ec","23:03:16.560","+08:52:19.81","SN Ia","","NGC 7469        ","","","","","","","","","0","1","","17.6","","2008-07-14 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1437; PositionRef=CBET 1437; Orig Type=Ia   ]",""
"4711","SN 2008ed","03:26:43.620","+07:42:34.88","SN II","","UGC 2740        ","","","","","","","","","0","1","","15.4","","2008-07-15 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1439; PositionRef=CBET 1439; Orig Type=II   ]",""
"4712","SN 2008ee","00:56:32.959","-01:46:16.00","SN Ia","","NGC 307         ","","","","","","","","","0","1","","15.5","","2008-07-16 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1440; PositionRef=CBET 1440; Orig Type=Ia   ]",""
"4713"," 2008ef","10:24:17.170","-32:29:12.59","","","NGC 3241        ","","","","","","","","","0","1","","18","","2008-07-05 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1443; PositionRef=CBET 1443; Orig Type=Unknown]",""
"4714","SN 2008eg","01:51:36.271","+19:06:16.88","SN Ia","","UGC 1324        ","","","","","","","","","0","1","","16.2","","2008-07-20 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1444; PositionRef=CBET 1444; Orig Type=Ia   ]",""
"4715"," 2008eh","09:45:48.161","-31:10:44.90","","","NGC 2997        ","","","","","","","","","0","1","","15.1","","2008-07-21 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1445; PositionRef=CBET 1445; Orig Type=Unknown]",""
"4716","SN 2008ei","22:17:33.250","+33:15:21.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.6","","2008-07-23 00:00:00.000","","[Discoverer=Ciabattari, Mazzoni; DiscoveryRef=CBET 1446; PositionRef=CBET 1446; Orig Type=Ia   ]",""
"4717","SN 2008ej","00:27:59.261","+30:45:48.71","SN II","","UGC 276         ","","","","","","","","","0","1","","18.8","","2008-07-27 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1451; PositionRef=CBET 1451; Orig Type=II   ]",""
"4718","SN 2008ek","16:05:33.170","+17:35:33.22","SN Ia","","IC 1181         ","","","","","","","","","0","1","","18.9","","2008-07-28 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1452; PositionRef=CBET 1452; Orig Type=Ia   ]",""
"4719","SN 2008el","23:08:49.061","+20:04:19.60","SN II","","Anon.           ","","","","","","","","","0","1","","19.3","","2008-07-30 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1456; PositionRef=CBET 1456; Orig Type=II   ]",""
"4720","SN 2008em","22:44:37.699","-21:54:35.21","SN Ic","","MCG -04-53-33   ","","","","","","","","","0","1","","18.7","","2008-07-31 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1457; PositionRef=CBET 1457; Orig Type=Ic?  ]",""
"4721","SN 2008en","00:55:13.560","+35:26:26.20","SN IIn","","UGC 564         ","","","","","","","","","0","1","","18.2","","2008-08-03 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 1459; PositionRef=CBET 1459; Orig Type=IIn  ]",""
