"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"71812","SN 2020aazq","11:48:14.150","+13:31:14.09","SN Ia","0.08","SDSS J114814.13+133113.8","0.058","ALeRCE, ZTF, ATLAS, Fink, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20actvpyc","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.1036","g-ZTF","2020-11-23 12:24:19.002","ALeRCE","",""
"71811","AT 2020aazp","11:51:53.568","+48:13:02.05","","","WISEA J115153.60+481303.6","0.117473","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20actvmuw","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.3142","g-ZTF","2020-11-23 12:11:38.000","ALeRCE","",""
"71810","AT 2020aazo","08:17:42.224","+45:27:04.50","","","SDSS J081742.21+452704.8","0.185","ALeRCE","ZTF","","ZTF","ZTF20actvijj","P48 - ZTF-Cam","","1","1","","20.8889","r-ZTF","2020-11-23 10:24:19.999","ALeRCE","",""
"71809","AT 2020aazn","09:48:09.344","+52:01:48.09","","","SDSS J094809.17+520149.6","0.158","ALeRCE","ZTF","","ZTF","ZTF20actvmuk","P48 - ZTF-Cam","","1","1","","20.2569","r-ZTF","2020-11-22 12:10:49.002","ALeRCE","",""
"71808","AT 2020aazm","09:44:27.907","+46:53:20.72","","","WISEA J094427.69+465322.9","0.163611","ALeRCE","ZTF","","ZTF","ZTF20actvhme","P48 - ZTF-Cam","","1","1","","20.8628","g-ZTF","2020-11-20 11:53:44.998","ALeRCE","",""
"71807","AT 2020aazl","11:02:21.439","+33:55:00.83","","","SDSS J110221.40+335500.9","0.44","ALeRCE","ZTF","","ZTF","ZTF20actvmlf","P48 - ZTF-Cam","","1","1","","20.2772","g-ZTF","2020-11-20 11:40:32.002","ALeRCE","",""
"71806","SN 2020aazk","09:18:47.897","+30:21:16.73","SN Ia","0.10196","WISEA J091847.91+302116.7","0.10196","ALeRCE, ZTF, ATLAS, YSE","ZTF, ATLAS, Pan-STARRS1","Global SN Project","ATLAS; Pan-STARRS1; ZTF","ZTF20actvgsy","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","FTN - FLOYDS-N","1","1","","19.9541","g-ZTF","2020-11-20 11:09:07.004","ALeRCE","",""
"71805","AT 2020aazj","07:02:52.520","+07:36:06.41","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20flc","Gaia - Gaia-photometric","","1","1","","14.03","G-Gaia","2020-11-24 23:24:00.000","Gaia_Bot1","",""
"71804","AT 2020aazi","20:18:01.020","-53:33:24.88","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fkz","Gaia - Gaia-photometric","","1","1","","18.99","G-Gaia","2020-11-25 01:24:57.600","Gaia_Bot1","",""
"71803","AT 2020aazh","06:40:28.650","-13:59:28.10","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fky","Gaia - Gaia-photometric","","1","1","","18.92","G-Gaia","2020-11-25 01:32:09.600","Gaia_Bot1","",""
"71802","AT 2020aazg","09:55:47.180","+69:04:44.00","","","M81","","ISSP","ISSP","","ISSP","OMB-PNV13","Other - Other","","1","1","","19","Clear-","2020-11-26 03:14:35.000","Belligoli","",""
"71801","AT 2020aazf","10:42:37.233","-02:16:19.35","","","","","ZTF, Fink, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20actktoa","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.08","g-ZTF","2020-11-23 12:05:30.912","ZTF_AMPEL_COMPLETE","",""
"71800","AT 2020aaze","10:44:56.745","-09:17:07.10","","","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acrcddx","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.12","r-ZTF","2020-11-23 13:09:06.336","ZTF_AMPEL_COMPLETE","",""
