"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"5051","SN 2009ha","02:36:58.210","-05:20:43.19","SN Ib/c","","MCG -01-7-24    ","","","","","","","","","0","1","","16.5","","2009-07-02 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1865; PositionRef=CBET 1865; Orig Type=Ib/c ]",""
"5052","SN 2009hb","15:22:29.650","+28:04:48.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.7","","2009-04-23 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1866; PositionRef=CBET 1866; Orig Type=Ia   ]",""
"5053","SN 2009hc","22:50:26.330","+10:54:41.69","SN Ia","","Anon.           ","","","","","","","","","0","1","","23","","2009-05-23 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1866; PositionRef=CBET 1866; Orig Type=Ia   ]",""
"5054","SN 2009hd","11:20:16.961","+12:58:46.60","SN II","","NGC 3627        ","","","","","","","","","0","1","","15.8","","2009-07-02 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1867; PositionRef=CBET 1867; Orig Type=II   ]",""
"5055","SN 2009he","16:22:12.331","+57:16:22.51","SN Ia","","UGC 10361       ","","","","","","","","","0","1","","17.5","","2009-07-03 00:00:00.000","","[Discoverer=Puckett, Moore; DiscoveryRef=CBET 1868; PositionRef=CBET 1868; Orig Type=Ia   ]",""
"5056","SN 2009hf","00:37:21.790","-19:56:42.22","SN IIP","","NGC 175         ","","","","","","","","","0","1","","17.2","","2009-07-09 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1869; PositionRef=CBET 1869; Orig Type=IIP  ]",""
"5057"," 2009hg","12:54:42.610","-39:51:16.31","","","ESO 323-41      ","","","","","","","","","0","1","","16.9","","2009-07-09 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1869; PositionRef=CBET 1869; Orig Type=Unknown]",""
"5058","SN 2009hh","03:20:34.730","-18:42:54.40","SN Ic","","NGC 1301        ","","","","","","","","","0","1","","16.1","","2009-07-10 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1871; PositionRef=CBET 1871; Orig Type=Ic   ]",""
"5059","SN 2009hi","23:23:56.261","+16:46:29.78","SN Ia","","NGC 7647        ","","","","","","","","","0","1","","18","","2009-07-10 00:00:00.000","","[Discoverer=Itagaki; LOSS; DiscoveryRef=CBET 1872; PositionRef=CBET 1872; Orig Type=Ia   ]",""
"5060","SN 2009hj","22:45:46.080","+11:07:58.30","SN II","","NGC 7372        ","","","","","","","","","0","1","","19.1","","2009-06-26 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1873; PositionRef=CBET 1873; Orig Type=II   ]",""
"5061","SN 2009hk","20:38:37.421","-25:06:56.02","SN Ia","","MCG -04-48-26   ","","","","","","","","","0","1","","17","","2009-07-11 00:00:00.000","","[Discoverer=Yuan et al. (ROTSE); DiscoveryRef=CBET 1875; PositionRef=CBET 1875; Orig Type=Ia   ]",""
"5062","SN 2009hl","17:31:10.140","+36:25:40.12","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","2009-07-11 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1879; PositionRef=CBET 1879; Orig Type=Ia   ]",""
"5063","SN 2009hm","21:35:44.441","-63:54:23.62","SN Ib","","NGC 7083        ","","","","","","","","","0","1","","14.7","","2009-07-17 00:00:00.000","","[Discoverer=Parker; Monard; DiscoveryRef=CBET 1880; PositionRef=CBET 1880; Orig Type=Ib   ]",""
"5064","SN 2009hn","02:32:00.310","+01:14:53.48","SN Ia","","UGC 2005        ","","","","","","","","","0","1","","17.5","","2009-07-24 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1886; PositionRef=CBET 1886; Orig Type=Ia   ]",""
"5065","SN 2009ho","02:28:33.341","+37:57:04.10","SN Ia","","UGC 1941        ","","","","","","","","","0","1","","18.4","","2009-07-25 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1886; PositionRef=CBET 1886; Orig Type=Ia   ]",""
"5066","SN 2009hp","02:58:23.959","+06:35:35.09","SN Ia","","MCG +01-08-30   ","","","","","","","","","0","1","","16.7","","2009-07-26 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1888; PositionRef=CBET 1888; Orig Type=Ia   ]",""
"5067","SN 2009hq","12:10:38.030","+16:02:21.08","SN IIP","","NGC 4152        ","","","","","","","","","0","1","","15.5","","2009-07-30 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1890; PositionRef=CBET 1890; Orig Type=IIP  ]",""
"5068","SN 2009hr","00:40:34.130","+03:32:29.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","15.9","","2009-07-29 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1891; PositionRef=CBET 1891; Orig Type=Ia   ]",""
"5069","SN 2009hs","17:55:50.930","+62:35:59.10","SN Ia-pec","","NGC 6521        ","","","","","","","","","0","1","","18.4","","2009-07-28 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1892; PositionRef=CBET 1892; Orig Type=Ia-p ]",""
"5070","SN 2009ht","00:56:46.920","-01:35:51.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.5","","2009-07-19 00:00:00.000","","[Discoverer=Yuan et al. (ROTSE); Sand et al.; DiscoveryRef=CBET 1894; PositionRef=CBET 1894; Orig Type=Ia   ]",""
"5071","SN 2009hu","14:53:29.820","+18:35:31.09","SN Ib","","Anon.           ","","","","","","","","","0","1","","21.9","","2009-06-25 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1894; PositionRef=CBET 1894; Orig Type=Ib   ]",""
"5072","SN 2009hv","14:54:32.921","+18:39:42.01","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2009-06-25 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1894; PositionRef=CBET 1894; Orig Type=Ia   ]",""
"5073","SN 2009hw","19:20:34.051","+43:33:45.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2009-07-17 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1894; PositionRef=CBET 1894; Orig Type=Ia   ]",""
"5074","SN 2009hx","22:49:12.739","+11:20:14.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.4","","2009-07-17 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1894; PositionRef=CBET 1894; Orig Type=Ia   ]",""
"5075","SN 2009hy","22:16:27.019","+16:28:13.01","SN Ic","","NGC 7244        ","","","","","","","","","0","1","","18.7","","2009-08-02 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1895; PositionRef=CBET 1895; Orig Type=Ic   ]",""
"5076","SN 2009hz","19:56:50.611","+49:53:15.68","SN II","","UGC 11499       ","","","","","","","","","0","1","","17.8","","2009-08-03 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1897; PositionRef=CBET 1897; Orig Type=II   ]",""
"5077","SN 2009I","02:45:10.399","-04:42:49.39","SN Ia","","NGC 1080        ","","","","","","","","","0","1","","16.5","","2009-01-13 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1660; PositionRef=CBET 1660; Orig Type=Ia   ]",""
"5078","SN 2009ia","17:26:11.251","+59:18:31.28","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.5","","2009-07-22 00:00:00.000","","[Discoverer=Vinko et al.; DiscoveryRef=CBET 1901; PositionRef=CBET 1901; Orig Type=Ia   ]",""
"5079","SN 2009ib","04:17:39.919","-62:46:38.71","SN IIP","","NGC 1559        ","","","","","","","","","0","1","","14.7","","2009-08-06 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1902; PositionRef=CBET 1902; Orig Type=IIP  ]",""
"5080","SN 2009ic","04:53:18.029","-03:00:59.62","SN Ia","","MCG -01-13-033  ","","","","","","","","","0","1","","14.8","","2009-08-05 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1904; PositionRef=CBET 1904; Orig Type=Ia   ]",""
"5081","SN 2009id","19:16:34.250","-46:41:20.29","SN II","","Anon.           ","","","","","","","","","0","1","","16.6","","2009-08-11 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1905; PositionRef=CBET 1905; Orig Type=II   ]",""
"5082","SN 2009ie","02:48:13.901","+34:24:52.81","SN IIP","","NGC 1093        ","","","","","","","","","0","1","","19.3","","2009-07-24 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1915; PositionRef=CBET 1915; Orig Type=IIP  ]",""
"5083","SN 2009if","04:24:36.730","-57:59:06.79","SN Ib/c","","IC 2070         ","","","","","","","","","0","1","","17.8","","2009-08-18 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1916; PositionRef=CBET 1916; Orig Type=Ib/c ]",""
"5084","SN 2009ig","02:38:11.611","-01:18:45.11","SN Ia","","NGC 1015        ","","","","","","","","","0","1","","17.5","","2009-08-20 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1918; PositionRef=CBET 1918; Orig Type=Ia   ]",""
"5085","SN 2009ih","15:55:31.049","+41:56:53.99","SN Ia-pec","","MCG +07-33-12   ","","","","","","","","","0","1","","17.3","","2009-08-21 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 1919; PositionRef=CBET 1919; Orig Type=Ia-p ]",""
"5086","SN 2009ii","07:01:05.580","+51:15:50.18","SN IIP","","UGC 3627        ","","","","","","","","","0","1","","18.5","","2009-08-21 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 1920; PositionRef=CBET 1920; Orig Type=IIP  ]",""
"5087","SN 2009ij","17:19:35.150","+86:44:30.41","SN II","","UGC 10923       ","","","","","","","","","0","1","","17.6","","2009-08-20 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 1922; PositionRef=CBET 1922; Orig Type=II   ]",""
"5088","SN 2009ik","12:43:51.209","-00:34:54.41","SN Ia","","NGC 4653        ","","","","","","","","","0","1","","15.3","","2009-08-22 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1923; PositionRef=CBET 1923; Orig Type=Ia   ]",""
"5089"," 2009il","06:33:52.661","-63:00:39.82","","","Anon.           ","","","","","","","","","0","1","","17.7","","2009-08-21 00:00:00.000","","[Discoverer=Maza, Pignata, et al. (CHASE); DiscoveryRef=CBET 1924; PositionRef=CBET 1924; Orig Type=Unknown]",""
"5090","SN 2009im","03:33:22.070","-04:59:56.40","SN Ia","","NGC 1355        ","","","","","","","","","0","1","","15.6","","2009-08-24 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1925; PositionRef=CBET 1925; Orig Type=Ia   ]",""
"5091","SN 2009in","23:22:35.321","-13:05:43.58","SN Ia","","MCG -02-59-13   ","","","","","","","","","0","1","","16.5","","2009-08-25 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1926; PositionRef=CBET 1926; Orig Type=Ia   ]",""
"5092"," 2009io","21:02:15.079","+15:08:29.80","","","UGC 11666       ","","","","","","","","","0","1","","18.9","","2009-08-13 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 1927; PositionRef=CBET 1927; Orig Type=Unknown]",""
"5093","SN 2009ip","22:23:08.261","-28:56:52.40","SN IIn","0.0059","NGC 7259        ","","","","None","","","","SALT - RSS","0","1","","17.9","","2009-08-26 00:00:00.000","","[Discoverer=Maza, Pignata et al. (CHASE); DiscoveryRef=CBET 1928; PositionRef=CBET 1928; Orig Type=Unknown]",""
"5094","SN 2009iq","02:50:11.611","+47:03:06.98","SN II","","UGC 2308        ","","","","","","","","","0","1","","18.1","","2009-08-13 00:00:00.000","","[Discoverer=Rex, Cenko et al. (LOSS); DiscoveryRef=CBET 1929; PositionRef=CBET 1929; Orig Type=II   ]",""
"5095","SN 2009ir","16:26:52.411","+51:33:24.01","SN II","","UGC 10396       ","","","","","","","","","0","1","","19","","2009-08-25 00:00:00.000","","[Discoverer=Rex, Cenko et al. (LOSS); DiscoveryRef=CBET 1929; PositionRef=CBET 1929; Orig Type=II   ]",""
"5096","SN 2009is","02:57:07.150","+18:01:09.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.4","","2009-07-30 00:00:00.000","","[Discoverer=Matelan, Drake et al. (CRTS); DiscoveryRef=CBET 1932; PositionRef=CBET 1932; Orig Type=Ia   ]",""
"5097","SN 2009it","19:57:48.679","-31:48:35.39","SN Ia","","NGC 6841        ","","","","","","","","","0","1","","16.3","","2009-08-27 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1933; PositionRef=CBET 1933; Orig Type=Ia   ]",""
"5098","SN 2009iu","22:40:10.351","-66:28:06.38","SN Ib","","NGC 7329        ","","","","","","","","","0","1","","15.5","","2009-09-01 00:00:00.000","","[Discoverer=Maza, Pignata et al. (CHASE); DiscoveryRef=CBET 1937; PositionRef=CBET 1937; Orig Type=Ib   ]",""
"5099","SN 2009iv","02:58:14.191","+05:58:19.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.6","","2009-08-21 00:00:00.000","","[Discoverer=Chatzopoulos et al. (ROTSE); DiscoveryRef=CBET 1940; PositionRef=CBET 1940; Orig Type=Ia   ]",""
"5100","SN 2009iw","05:55:25.639","-76:55:15.89","SN Ia","","IC 2160         ","","","","","","","","","0","1","","15","","2009-09-15 00:00:00.000","","[Discoverer=Parker; DiscoveryRef=CBET 1942; PositionRef=CBET 1942; Orig Type=Ia   ]",""
