"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"701","SN 1988F","14:28:57.900","+13:51:16.00","SN Ia","0.017619","UGC 9288        ","","","","","","","","","0","1","","16","","1988-02-20 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 4554; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"702"," 1988G","13:30:42.900","+31:55:00.01","","","Anon.           ","","","","","","","","","0","1","","17.5","","1988-02-25 00:00:00.000","","[Discoverer=Mueller, Phinney; DiscoveryRef=IAUC 4559; PositionRef=IAUC 4559; Orig Type=Unknown]",""
"703","SN 1988H","15:13:44.100","-14:15:21.00","SN II","","NGC 5878        ","","","","","","","","","0","1","","15.5","","1988-03-03 00:00:00.000","","[Discoverer=Perlmutter, Pennypacker; DiscoveryRef=IAUC 4560; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"704","SN 1988I","10:21:11.210","+35:39:30.49","SN II","","Anon.           ","","","","","","","","","0","1","","19","","1988-03-07 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4563; PositionRef=IAUC 4571; Orig Type=II   ]",""
"705","SN 1988J","11:44:06.400","+60:12:13.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","17","","1988-03-14 00:00:00.000","","[Discoverer=Kimeridze; DiscoveryRef=IAUC 4568; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"706","SN 1988K","13:05:16.400","+32:00:31.00","SN Ia","","UGC 8179        ","","","","","","","","","0","1","","18","","1988-04-12 00:00:00.000","","[Discoverer=Mueller, Maury; DiscoveryRef=IAUC 4580; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"707","SN 1988L","14:06:21.900","+50:43:40.00","SN Ib","","NGC 5480        ","","","","","","","","","0","1","","16.5","","1988-04-30 00:00:00.000","","[Discoverer=Perlmutter, Pennypacker; DiscoveryRef=IAUC 4590; PositionRef=; Orig Type=Ib   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"708","SN 1988M","12:31:40.900","+03:55:21.00","SN II","","NGC 4496        ","","","","","","","","","0","1","","0","","1988-04-07 00:00:00.000","","[Discoverer=Filippenko, Sargent; DiscoveryRef=IAUC 4591; PositionRef=; Orig Type=II?  ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"709","SN 1988N","13:13:09.881","+57:20:39.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1988-05-09 00:00:00.000","","[Discoverer=Maury, Phinney, Reid; DiscoveryRef=IAUC 4601; PositionRef=IAUC 4601; Orig Type=Ia?  ]",""
"710","SN 1988O","15:10:09.200","+07:37:46.00","SN I","","CGCG 49-18","","","","","","","","","0","1","","15","","1988-05-17 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 4601; PositionRef=; Orig Type=I    ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"711","SN 1988P","15:32:29.261","+01:37:27.41","SN I","","Anon.           ","","","","","","","","","0","1","","18.5","","1988-06-09 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4614; PositionRef=IAUC 4614; Orig Type=I?   ]",""
"712","SN 1988Q","16:33:20.659","+34:48:20.92","SN II","","Anon.           ","","","","","","","","","0","1","","18","","1988-07-05 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4623; PositionRef=IAUC 4623; Orig Type=II   ]",""
"713","SN 1988R","13:48:15.600","+54:48:09.00","SN Ia","","MCG 09-23-9     ","","","","","","","","","0","1","","15.5","","1988-08-18 00:00:00.000","","[Discoverer=Lovas; DiscoveryRef=IAUC 4646; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"714","SN 1988S","23:50:58.889","+08:40:28.70","SN II","","MCG 01-60-40    ","","","","","","","","","0","1","","20","","1988-09-07 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4651; PositionRef=IAUC 4651; Orig Type=II   ]",""
"715"," 1988T","13:43:41.800","-00:31:33.00","","","Anon.           ","","","","","","","","","0","1","","21","","1988-02-16 00:00:00.000","","[Discoverer=Hansen; DiscoveryRef=IAUC 4641; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"716"," 1988U","00:14:24.300","-30:25:43.00","","","Anon.           ","","","","","","","","","0","1","","22","","1988-08-09 00:00:00.000","","[Discoverer=Noergaard-Nielsen, Joergensen, Hansen; DiscoveryRef=IAUC 4641; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"717","SN 1988V","23:39:12.500","+26:44:44.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.5","","1988-11-06 00:00:00.000","","[Discoverer=Candeo; DiscoveryRef=IAUC 4675; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"718"," 1988W","09:42:37.699","+26:44:05.71","","","Anon.           ","","","","","","","","","0","1","","20.8","","1988-11-17 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4678; PositionRef=IAUC 4678; Orig Type=Unknown]",""
"719"," 1988X","09:23:29.870","+25:46:10.81","","","Anon.           ","","","","","","","","","0","1","","0","","","","[Discoverer=Pollas; H II region?; DiscoveryRef=IAUC 4685; PositionRef=IAUC 4678; Orig Type=Unknown]",""
"720","SN 1988Y","02:44:54.910","-08:24:28.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","16","","1988-11-14 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 4688; PositionRef=IAUC 4688; Orig Type=Ia   ]",""
"721","SN 1988Z","10:51:50.100","+16:00:01.01","SN IIP","","MCG +03-28-22   ","","","","","","","","","0","1","","16.4","","1988-12-12 00:00:00.000","","[Discoverer=Candeo, Pollas; DiscoveryRef=IAUC 4691; PositionRef=IAUC 4900; Orig Type=IIp  ]",""
"722","SN 1989A","11:27:58.100","+29:30:35.00","SN Ia","","NGC 3687        ","","","","","","","","","0","1","","15.3","","1989-01-19 00:00:00.000","","[Discoverer=Perlmutter, Pennypacker; DiscoveryRef=IAUC 4721; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"723"," 1989aa","01:19:12.420","+13:16:10.60","","","Anon.           ","","","","","","","","","0","1","","19.5","","1989-12-28 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5686; PositionRef=IAUC 5686; Orig Type=Unknown]",""
"724"," 1989ab","18:38:35.100","+32:57:28.00","","","Anon.           ","","","","","","","","","0","1","","18","","1989-07-06 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5772; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"725"," 1989ac","02:25:13.700","+45:26:58.00","","","UGC 1867        ","","","","","","","","","0","1","","17.5","","1989-08-31 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5772; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"726"," 1989ad","13:25:38.959","+32:34:51.71","","","Anon.           ","","","","","","","","","0","1","","20.4","","1989-03-09 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6247; PositionRef=IAUC 6247; Orig Type=Unknown]",""
"727"," 1989ae","02:14:40.300","+43:21:27.00","","","UGC 1722        ","","","","","","","","","0","1","","19","","1989-08-31 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6247; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"728"," 1989af","11:25:31.459","+38:03:43.60","","","UGC 6433        ","","","","","","","","","0","1","","16.5","","1989-01-15 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 6897; PositionRef=IAUC 6897; Orig Type=Unknown]",""
"729","SN 1989B","11:20:13.900","+13:00:19.00","SN Ia","","NGC 3627        ","","","","","","","","","0","1","","13","","1989-01-30 00:00:00.000","","[Discoverer=Evans; Manzini; DiscoveryRef=IAUC 4726; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"730","SN 1989C","09:47:45.500","+02:37:36.00","SN IIP","0.006252","UGC 5249        ","","","","","","","","","0","1","","14.5","","1989-02-03 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 4730; PositionRef=; Orig Type=IIp  ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"731","SN 1989D","09:47:50.700","+72:58:15.00","SN Ia","","NGC 2963        ","","","","","","","","","0","1","","16","","1989-02-03 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 4730; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"732","SN 1989E","13:37:38.600","+28:48:09.00","SN Ib","","KUG 1335+290","","","","","","","","","0","1","","18.6","","1989-02-07 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4736; PositionRef=; Orig Type=Ib?  ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"733","SN 1989F","12:58:23.200","+02:47:55.00","SN II","","UGC 8084        ","","","","","","","","","0","1","","16.5","","1989-03-07 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 4758; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"734","SN 1989G","11:13:49.300","+09:35:21.00","SN I","","IC 2637         ","","","","","","","","","0","1","","20","","1989-04-05 00:00:00.000","","[Discoverer=Mueller, Brewer; DiscoveryRef=IAUC 4768; PositionRef=; Orig Type=I    ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"735"," 1989H","13:38:40.400","+32:16:30.00","","","Anon.           ","","","","","","","","","0","1","","20","","1989-02-07 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4774; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"736"," 1989I","14:36:38.400","+14:40:09.00","","","Anon.           ","","","","","","","","","0","1","","19","","1989-03-11 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4774; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"737"," 1989J","13:40:58.000","+32:28:24.00","","","Anon.           ","","","","","","","","","0","1","","18.5","","1989-03-11 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4777; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"738","SN 1989K","13:57:00.900","+29:10:00.00","SN II","","NGC 5375        ","","","","","","","","","0","1","","17.5","","1989-05-04 00:00:00.000","","[Discoverer=Mueller, Brewer; DiscoveryRef=IAUC 4778; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"739","SN 1989L","22:37:49.400","+23:47:08.00","SN II","","NGC 7339        ","","","","","","","","","0","1","","16","","1989-06-01 00:00:00.000","","[Discoverer=Pennypacker, Perlmutter; DiscoveryRef=IAUC 4791; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"740","SN 1989M","12:37:40.700","+11:49:25.00","SN Ia","","NGC 4579        ","","","","","","","","","0","1","","12.2","","1989-06-28 00:00:00.000","","[Discoverer=Kimeridze; DiscoveryRef=IAUC 4802; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"741","SN 1989N","11:21:42.900","+20:09:24.00","SN II","","NGC 3646        ","","","","","","","","","0","1","","14.5","","1989-06-30 00:00:00.000","","[Discoverer=Mikolajczak; DiscoveryRef=IAUC 4823; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"742","SN 1989O","00:21:06.100","+34:31:04.00","SN II","","MCG +06-1-26    ","","","","","","","","","0","1","","18","","1989-09-03 00:00:00.000","","[Discoverer=Mueller, Mendenhall; DiscoveryRef=IAUC 4846; PositionRef=; Orig Type=II   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"743","SN 1989P","18:22:01.800","+66:36:12.38","SN Ia","","NGC 6636        ","","","","","","","","","0","1","","16.5","","1989-09-03 00:00:00.000","","[Discoverer=Mueller, Mendenhall; DiscoveryRef=IAUC 4847; PositionRef=IAUC 4850; Orig Type=Ia   ]",""
"744","SN 1989Q","01:45:34.570","+22:05:16.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","1989-09-26 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4868; PositionRef=IAUC 4868; Orig Type=Ia   ]",""
"745","SN 1989R","03:59:32.599","+42:37:09.01","SN IIP","","UGC 2912        ","","","","","","","","","0","1","","15","","1989-10-04 00:00:00.000","","[Discoverer=Mueller, Brewer; DiscoveryRef=IAUC 4871; PositionRef=IAUC 4900; Orig Type=IIp  ]",""
"746","SN 1989S","02:27:46.699","+28:12:04.00","SN Ia","","IC 226          ","","","","","","","","","0","1","","19","","1989-10-29 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 4888; PositionRef=IAUC 4900; Orig Type=Ia   ]",""
"747"," 1989T","01:47:02.810","+01:59:28.50","","","Anon.           ","","","","","","","","","0","1","","20","","1989-10-26 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4905; PositionRef=IAUC 4905; Orig Type=Unknown]",""
"748","SN 1989U","09:52:52.099","+42:51:29.99","SN II","","UGC 5295        ","","","","","","","","","0","1","","17","","1989-12-07 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 4920; PositionRef=IAUC 4927; Orig Type=II   ]",""
"749","SN 1989V","01:31:58.111","+12:11:53.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1989-12-28 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4937; PositionRef=IAUC 4937; Orig Type=Ia?  ]",""
