"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"2951","SN 2004dm","22:43:21.360","-40:19:46.70","SN Ib","","Anon.           ","","","","","","","","","0","1","","21.6","","2004-07-14 00:00:00.000","","[Discoverer=Riello et al.; DiscoveryRef=IAUC 8377; PositionRef=IAUC 8377; Orig Type=Ib   ]",""
"2952","SN 2004dn","02:35:37.301","+37:37:54.19","SN Ic","","UGC 2069        ","","","","","","","","","0","1","","17.5","","2004-08-02 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8381; PositionRef=IAUC 8381; Orig Type=Ic   ]",""
"2953","SN 2004do","18:55:33.720","-53:43:22.80","SN Ia","","NGC 6708        ","","","","","","","","","0","1","","16.3","","2004-08-04 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=IAUC 8382; PositionRef=IAUC 8382; Orig Type=Ia   ]",""
"2954"," 2004dp","21:33:52.270","+41:51:01.40","","","Anon.           ","","","","","","","","","0","1","","18.2","","2004-08-07 00:00:00.000","","[Discoverer=Puckett, Peoples; DiscoveryRef=IAUC 8383; PositionRef=IAUC 8383; Orig Type=Unknown]",""
"2955"," 2004dq","15:44:46.841","+22:50:22.88","","","Anon.           ","","","","","","","","","0","1","","18.5","","2004-06-27 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8384; PositionRef=IAUC 8384; Orig Type=Unknown]",""
"2956","SN 2004dr","02:46:53.969","-22:38:15.00","SN IIP","","ESO 479-G42     ","","","","","","","","","0","1","","17.5","","2004-08-09 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8384; PositionRef=IAUC 8384; Orig Type=II-P ]",""
"2957"," 2004ds","02:03:56.510","-23:18:50.62","","","NGC 808         ","","","","","","","","","0","1","","16.8","","2004-08-11 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8386; PositionRef=IAUC 8386; Orig Type=Unknown]",""
"2958","SN 2004dt","02:02:12.770","-00:05:51.50","SN Ia","","NGC 799         ","","","","","","","","","0","1","","16.1","","2004-08-11 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8386; PositionRef=IAUC 8386; Orig Type=Ia   ]",""
"2959","SN 2004du","21:08:26.510","+18:11:23.71","SN IIP","","UGC 11683       ","","","","","","","","","0","1","","18.4","","2004-08-12 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8387; PositionRef=IAUC 8387; Orig Type=II-P ]",""
"2960"," 2004dv","01:58:52.759","-08:10:11.50","","","MCG -01-6-12    ","","","","","","","","","0","1","","18.5","","2004-08-13 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8388; PositionRef=IAUC 8388; Orig Type=Unknown]",""
"2961","SN 2004dw","19:03:38.251","+27:36:54.50","SN II","","UGC 11394       ","","","","","","","","","0","1","","17.2","","2004-08-19 00:00:00.000","","[Discoverer=Puckett, Newton; DiscoveryRef=IAUC 8392; PositionRef=IAUC 8392; Orig Type=II   ]",""
"2962","SN 2004dx","18:18:06.149","+39:49:24.89","SN Ic","","MCG +07-37-36   ","","","","","","","","","0","1","","18.1","","2004-08-19 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8392; PositionRef=IAUC 8392; Orig Type=Ic?  ]",""
"2963","SN 2004dy","21:11:30.130","-02:02:13.31","SN II","","IC 5090         ","","","","","","","","","0","1","","19.4","","2004-08-25 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8395; PositionRef=IAUC 8395; Orig Type=II   ]",""
"2964","SN 2004dz","02:57:36.660","-10:10:52.79","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2004-08-20 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8395; PositionRef=IAUC 8395; Orig Type=Ia   ]",""
"2965","SN 2004E","13:16:51.401","+31:35:11.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.1","","2004-01-15 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8271; PositionRef=IAUC 8271; Orig Type=Ia   ]",""
"2966","SN 2004ea","04:16:13.200","-16:45:20.48","SN Ia","","MCG -03-11-19   ","","","","","","","","","0","1","","18.2","","2004-08-29 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8396; PositionRef=IAUC 8396; Orig Type=Ia   ]",""
"2967","SN 2004eb","17:28:24.300","+57:32:45.71","SN II","","NGC 6387        ","","","","","","","","","0","1","","17.1","","2004-08-29 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8396; PositionRef=IAUC 8396; Orig Type=II   ]",""
"2968","SN 2004ec","17:08:04.961","+26:22:44.40","SN IIn","","UGC 10717       ","","","","","","","","","0","1","","17.5","","2004-08-29 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8396; PositionRef=IAUC 8396; Orig Type=IIn  ]",""
"2969","SN 2004ed","19:10:53.621","+73:24:27.61","SN II","","NGC 6786        ","","","","","","","","","0","1","","17.4","","2004-09-02 00:00:00.000","","[Discoverer=Armstrong; Boles; DiscoveryRef=IAUC 8397; PositionRef=IAUC 8397; Orig Type=II   ]",""
"2970","SN 2004ee","02:06:14.621","-37:20:05.39","SN Ia","","ESO 298-G7      ","","","","","","","","","0","1","","17.2","","2004-07-31 00:00:00.000","","[Discoverer=Chen et al.; DiscoveryRef=IAUC 8399; PositionRef=IAUC 8399; Orig Type=Ia   ]",""
"2971","SN 2004ef","22:42:10.020","+19:59:40.42","SN Ia","","UGC 12158       ","","","","","","","","","0","1","","18.5","","2004-09-04 00:00:00.000","","[Discoverer=Boles; Armstrong; DiscoveryRef=IAUC 8399; PositionRef=IAUC 8399; Orig Type=Ia   ]",""
"2972","SN 2004eg","04:28:08.261","+21:39:18.29","SN II","","UGC 3053        ","","","","","","","","","0","1","","19.5","","2004-09-01 00:00:00.000","","[Discoverer=Young; DiscoveryRef=IAUC 8401; PositionRef=IAUC 8401; Orig Type=II   ]",""
"2973","SN 2004eh","02:26:11.820","+27:36:24.08","SN Ib","","UGC 1892        ","","","","","","","","","0","1","","17.1","","2004-09-08 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8401; PositionRef=IAUC 8401; Orig Type=Ib   ]",""
"2974","SN 2004ei","03:41:32.690","+37:13:30.22","SN II","","UGC 2817        ","","","","","","","","","0","1","","17.9","","2004-09-08 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8401; PositionRef=IAUC 8401; Orig Type=II   ]",""
"2975","SN 2004ej","10:00:02.839","-31:33:25.49","SN II","","NGC 3095        ","","","","","","","","","0","1","","16.1","","2004-09-10 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=IAUC 8405; PositionRef=IAUC 8405; Orig Type=II   ]",""
"2976","SN 2004ek","01:09:58.510","+32:22:47.71","SN II","","UGC 724         ","","","","","","","","","0","1","","17.1","","2004-09-09 00:00:00.000","","[Discoverer=Boles; Puckett, Cox; DiscoveryRef=IAUC 8405; PositionRef=IAUC 8405; Orig Type=II   ]",""
"2977","SN 2004el","14:59:51.790","+54:37:06.10","SN II","","MCG +09-25-04   ","","","","","","","","","0","1","","16.8","","2004-09-14 00:00:00.000","","[Discoverer=Arbour; DiscoveryRef=IAUC 8406; PositionRef=IAUC 8406; Orig Type=II   ]",""
"2978","SN 2004em","19:31:31.109","+35:52:15.71","SN II","","IC 1303         ","","","","","","","","","0","1","","17.5","","2004-09-14 00:00:00.000","","[Discoverer=Armstrong; DiscoveryRef=IAUC 8406; PositionRef=IAUC 8406; Orig Type=II   ]",""
"2979","SN 2004en","02:36:26.530","+35:59:25.51","SN II","","Anon.           ","","","","","","","","","0","1","","18.2","","2004-09-16 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8406; PositionRef=IAUC 8406; Orig Type=II   ]",""
"2980","SN 2004eo","20:32:54.190","+09:55:42.71","SN Ia","","NGC 6928        ","","","","","","","","","0","1","","17.8","","2004-09-17 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=IAUC 8406; PositionRef=IAUC 8406; Orig Type=Ia   ]",""
"2981","SN 2004ep","05:57:53.659","-23:10:58.30","SN II","","IC 2152         ","","","","","","","","","0","1","","18.6","","2004-09-22 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8406; PositionRef=IAUC 8406; Orig Type=II   ]",""
"2982","SN 2004eq","21:57:09.461","-34:34:51.31","SN Ia","","ESO 404-G12     ","","","","","","","","","0","1","","16.8","","2004-07-30 00:00:00.000","","[Discoverer=Huang, Chen, et al.; DiscoveryRef=IAUC 8407; PositionRef=IAUC 8411; Orig Type=Ia   ]",""
"2983","SN 2004er","02:36:59.040","-05:21:19.69","SN II","","MCG -01-7-24    ","","","","","","","","","0","1","","17","","2004-09-25 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8412; PositionRef=IAUC 8412; Orig Type=II   ]",""
"2984","SN 2004es","07:23:34.620","+41:25:38.32","SN II","","UGC 3825        ","","","","","","","","","0","1","","17.6","","2004-09-26 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8412; PositionRef=IAUC 8412; Orig Type=II   ]",""
"2985","SN 2004et","20:35:25.330","+60:07:17.69","SN II","","NGC 6946        ","","","","","","","","","0","1","","12.8","","2004-09-27 00:00:00.000","","[Discoverer=Moretti; DiscoveryRef=IAUC 8413; PositionRef=IAUC 8413; Orig Type=II   ]",""
"2986","SN 2004eu","02:20:34.860","+41:34:18.52","SN Ic","","MCG +07-5-39    ","","","","","","","","","0","1","","17.3","","2004-10-06 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 8417; PositionRef=IAUC 8417; Orig Type=Ic   ]",""
"2987","SN 2004ev","19:20:31.781","-28:55:14.92","SN Ia","","ESO 459-G13     ","","","","","","","","","0","1","","18.1","","2004-10-06 00:00:00.000","","[Discoverer=Puckett, Newton; DiscoveryRef=IAUC 8417; PositionRef=IAUC 8417; Orig Type=Ia   ]",""
"2988","SN 2004ew","02:05:06.170","-55:06:31.61","SN Ib","","ESO 153-G17     ","","","","","","","","","0","1","","17.3","","2004-10-08 00:00:00.000","","[Discoverer=Jacques, Pimentel; Monard; DiscoveryRef=IAUC 8418; PositionRef=IAUC 8418; Orig Type=Ib?  ]",""
"2989","SN 2004ex","00:38:10.190","+02:43:17.18","SN IIb","","NGC 182         ","","","","","","","","","0","1","","17.7","","2004-10-11 00:00:00.000","","[Discoverer=Trondal, Schwartz; Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8418; PositionRef=IAUC 8418; Orig Type=IIb  ]",""
