"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"73130","AT 2020acvs","06:43:46.610","-10:55:33.50","","","","","AHTS","AHTS","","AHTS","AHTS-2020-005","Other - Other","","1","1","","17.6","Clear-","2020-12-16 07:21:52.000","FORSLUND","",""
"73129","AT 2020acvr","19:53:29.960","+28:42:38.77","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ftl","Gaia - Gaia-photometric","","1","1","","13.23","G-Gaia","2020-12-15 02:39:50.400","Gaia_Bot1","",""
"73128","AT 2020acvq","08:18:40.060","-27:49:55.20","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ftk","Gaia - Gaia-photometric","","1","1","","18.46","G-Gaia","2020-12-15 01:27:50.400","Gaia_Bot1","",""
"73127","AT 2020acvp","18:25:15.990","+26:47:44.05","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ftj","Gaia - Gaia-photometric","","1","1","","18.61","G-Gaia","2020-12-15 02:58:33.600","Gaia_Bot1","",""
"73126","AT 2020acvo","14:29:03.230","+04:41:02.04","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ftc","Gaia - Gaia-photometric","","1","1","","17.76","G-Gaia","2020-12-15 05:45:36.000","Gaia_Bot1","",""
"73125","AT 2020acvn","16:30:30.160","+18:50:23.96","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ftb","Gaia - Gaia-photometric","","1","1","","19.23","G-Gaia","2020-12-15 05:11:02.400","Gaia_Bot1","",""
"73124","AT 2020acvm","13:06:36.731","+12:27:37.56","","","","","ZTF, ATLAS, Fink","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acxzkkf","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.48","r-ZTF","2020-12-16 12:26:33.216","ZTF_AMPEL_COMPLETE","",""
"73123","AT 2020acvl","14:38:35.865","+52:24:54.86","","","","","ZTF","ZTF","","ZTF","ZTF20acxzkce","P48 - ZTF-Cam","","1","1","","19.47","r-ZTF","2020-12-16 12:20:58.848","ZTF_AMPEL_COMPLETE","",""
"73122","AT 2020acvk","12:53:55.237","-14:49:42.02","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20actvraa","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.4","g-ZTF","2020-12-12 13:00:32.256","ZTF_AMPEL_COMPLETE","",""
"73121","AT 2020acvj","12:29:00.218","-15:30:30.74","","","","","ZTF","ZTF","","ZTF","ZTF20abajndx","P48 - ZTF-Cam","","1","1","","19.24","r-ZTF","2020-12-05 12:11:59.712","ZTF_AMPEL_COMPLETE","",""
