"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"316"," 1967F","16:02:05.000","+15:41:43.00","","","IC 1165","","","","","","","","","0","1","","0","","","","[Discoverer=Rudnicki; DiscoveryRef=PASP 80, 462; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"317"," 1967G","16:06:08.300","+18:20:03.00","","","Anon.           ","","","","","","","","","0","1","","19","","1967-05-13 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=PASP 80, 462; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"318"," 1967H","12:18:47.100","+14:25:00.00","","","NGC 4254        ","","","","","","","","","0","1","","14.6","","1967-07-02 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2021; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"319"," 1967I","15:28:04.700","+28:38:46.00","","","Anon.           ","","","","","","","","","0","1","","18.5","","1967-06-30 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2021; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"320"," 1967J","01:11:04.000","+33:14:05.00","","","CGCG 501-119","","","","","","","","","0","1","","17.5","","1967-11-06 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2041; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"321"," 1967K","01:29:49.400","+33:50:14.00","","","VV 597","","","","","","","","","0","1","","15","","1967-12-29 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=PASP 80, 462; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"322"," 1968A","03:19:49.200","+41:30:14.00","","","NGC 1275        ","","","","","","","","","0","1","","15.5","","1968-01-25 00:00:00.000","","[Discoverer=Lovas; DiscoveryRef=IAUC 2051; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"323"," 1968aa","13:07:52.400","-05:01:24.00","","","NGC 4975        ","","","","","","","","","0","1","","15","","1968-04-23 00:00:00.000","","[Discoverer=Mnatskanian; DiscoveryRef=; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"324"," 1968B","12:59:34.800","+27:57:34.00","","","NGC 4874        ","","","","","","","","","0","1","","17.4","","1968-02-05 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2056; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"325"," 1968C","11:00:06.600","+26:43:19.00","","","Anon.           ","","","","","","","","","0","1","","17.8","","1968-02-29 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2058; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"326","SN 1968D","20:34:58.409","+60:09:34.42","SN II","","NGC 6946        ","","","","","","","","","0","1","","13.5","","1968-02-29 00:00:00.000","","[Discoverer=Wild, Dunlap; DiscoveryRef=IAUC 2057; PositionRef=IAUC 6045; Orig Type=II   ]",""
"327","SN 1968E","08:57:21.100","+02:54:58.00","SN Ia","","NGC 2713        ","","","","","","","","","0","1","","14.3","","1968-03-21 00:00:00.000","","[Discoverer=Chavira; DiscoveryRef=IAUC 2061; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"328"," 1968F","11:43:37.300","+19:05:37.00","","","NGC 3834        ","","","","","","","","","0","1","","16.2","","1968-02-19 00:00:00.000","","[Discoverer=Herzog; DiscoveryRef=IAUC 2072; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"329"," 1968G","08:15:55.400","+20:27:43.00","","","Anon.           ","","","","","","","","","0","1","","17.4","","1968-04-23 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2070; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"330"," 1968H","12:58:16.800","+27:08:16.00","","","2MASX J12581769+2708117","0.039704","","","","","","","","0","1","","16.6","","1968-04-24 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2070; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"331","SN 1968I","13:08:49.300","-06:46:40.00","SN Ia","","NGC 4981        ","","","","","","","","","0","1","","13.5","","1968-04-23 00:00:00.000","","[Discoverer=Lovas; DiscoveryRef=IAUC 2070; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"332"," 1968J","14:05:53.100","+53:07:31.00","","","CGCG 272-26","","","","","","","","","0","1","","16.6","","1968-05-16 00:00:00.000","","[Discoverer=Jankovich; DiscoveryRef=IAUC 2075; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"333"," 1968K","16:03:05.800","+17:10:14.00","","","PGC 84703","","","","","","","","","0","1","","17.5","","1968-05-02 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=PASP 81, 224; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"334"," 1968L","13:37:00.511","-29:51:59.00","","","NGC 5236        ","","","","","","","","","0","1","","11.9","","1968-07-17 00:00:00.000","","[Discoverer=Bennett; DiscoveryRef=IAUC 2085; PositionRef=AJ 111, 2017; Orig Type=Unknown]",""
"335"," 1968M","23:21:02.200","+15:13:12.00","","","KUG 2318+149","","","","","","","","","0","1","","15.4","","1968-07-18 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=IAUC 2086; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"336"," 1968N","00:25:16.000","+30:02:51.00","","","CGCG 500-19","","","","","","","","","0","1","","19","","1968-07-21 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=IAUC 2086; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"337"," 1968O","00:24:36.040","+29:17:19.00","","","CGCG 500-15","","","","","","","","","0","1","","15.8","","1968-07-22 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=IAUC 2092; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"338"," 1968P","23:37:35.300","+26:48:52.00","","","KUG 2335+265","","","","","","","","","0","1","","16.8","","1968-07-21 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2110; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"339"," 1968Q","01:18:53.100","+04:56:34.00","","","Anon.           ","","","","","","","","","0","1","","18.5","","1968-08-21 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=PASP 81, 224; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"340"," 1968R","01:29:46.000","-02:42:24.00","","","MCG -1-4-56","","","","","","","","","0","1","","15.5","","1968-08-21 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=PASP 81, 224; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"341"," 1968S","21:44:49.900","+03:04:48.00","","","Anon.           ","","","","","","","","","0","1","","16.5","","1968-09-28 00:00:00.000","","[Discoverer=Jankovich; DiscoveryRef=IAUC 2107; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"342"," 1968T","16:26:53.200","+41:15:04.00","","","MCG +7-34-35","","","","","","","","","0","1","","18","","1968-10-17 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 2110; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"343"," 1968U","12:13:15.300","+43:43:30.00","","","NGC 4183        ","","","","","","","","","0","1","","14.5","","1968-10-30 00:00:00.000","","[Discoverer=Dunlap; DiscoveryRef=IAUC 2109; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"344"," 1968V","07:26:57.130","+85:45:53.00","","","NGC 2276        ","","","","","","","","","0","1","","15.7","","1968-01-26 00:00:00.000","","[Discoverer=Shachbazian; DiscoveryRef=; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"345"," 1968W","07:27:16.600","+85:45:23.00","","","NGC 2276        ","","","","","","","","","0","1","","16.6","","1968-03-24 00:00:00.000","","[Discoverer=Iskudarian; DiscoveryRef=; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"346"," 1968X","13:04:12.400","-10:20:21.00","","","NGC 4939        ","","","","","","","","","0","1","","16","","1968-11-27 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 2116; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"347"," 1968Y","01:32:34.000","+32:18:53.00","","","CGCG 502-108","","","","","","","","","0","1","","18.5","","1968-12-12 00:00:00.000","","[Discoverer=Kowal; DiscoveryRef=PASP 81, 224; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"348"," 1968Z","23:50:54.400","+27:10:42.00","","","NGC 7768        ","","","","","","","","","0","1","","17.9","","1968-09-01 00:00:00.000","","[Discoverer=Priser; DiscoveryRef=; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"349"," 1969A","03:36:45.000","-36:15:22.00","","","NGC 1392        ","","","","","","","","","0","1","","17","","1969-01-08 00:00:00.000","","[Discoverer=Chavira; DiscoveryRef=IAUC 2126; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
"350"," 1969B","11:11:21.800","+55:40:12.00","","","NGC 3556        ","","","","","","","","","0","1","","16","","1969-02-06 00:00:00.000","","[Discoverer=Wild, Balazs; DiscoveryRef=IAUC 2131; PositionRef=; Orig Type=Unknown]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org",""
