"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"4811","SN 2008hw","22:39:50.390","-40:08:49.09","SN Ic","","Anon.           ","","","","","","","","","0","1","","17","","2008-10-07 00:00:00.000","","[Discoverer=Swift Burst Alert Telescope; DiscoveryRef=CBET 1602; PositionRef=GCNC 8331; Orig Type=Ic   ]",""
"4812","SN 2008hx","10:13:00.821","+17:02:09.31","SN II","","NGC 3154        ","","","","","","","","","0","1","","18.7","","2008-12-03 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1607; PositionRef=CBET 1607; Orig Type=II   ]",""
"4813","SN 2008hy","03:45:08.450","+76:39:55.51","SN Ia","","IC 334          ","","","","","","","","","0","1","","14.3","","2008-12-06 00:00:00.000","","[Discoverer=Puckett, Langoussis; DiscoveryRef=CBET 1608; PositionRef=CBET 1608; Orig Type=Ia   ]",""
"4814","SN 2008hz","00:43:18.619","+42:10:14.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2008-11-26 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1609; PositionRef=CBET 1609; Orig Type=Ia   ]",""
"4815","SN 2008I","11:56:09.660","+60:31:31.51","SN II","","NGC 3978        ","","","","","","","","","0","1","","19.3","","2008-01-15 00:00:00.000","","[Discoverer=Thrasher, Li, Filippenko (LOSS); DiscoveryRef=CBET 1210; PositionRef=CBET 1210; Orig Type=II   ]",""
"4816","SN 2008ia","08:50:35.150","-61:16:40.58","SN Ia","","ESO 125-6       ","","","","","","","","","0","1","","15.1","","2008-12-07 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1612; PositionRef=CBET 1612; Orig Type=Ia   ]",""
"4817"," 2008ib","12:52:37.939","-39:01:32.59","","","ESO 323-25      ","","","","","","","","","0","1","","15.8","","2008-12-02 00:00:00.000","","[Discoverer=Dimai; DiscoveryRef=CBET 1613; PositionRef=CBET 1613; Orig Type=Unknown]",""
"4818","SN 2008ic","12:30:26.220","+41:36:16.09","SN II","","Anon.           ","","","","","","","","","0","1","","19.6","","2008-11-24 00:00:00.000","","[Discoverer=Navasardyan et al.; DiscoveryRef=CBET 1614; PositionRef=CBET 1614; Orig Type=II   ]",""
"4819","SN 2008id","02:27:46.800","-04:34:47.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.2","","2008-11-03 00:00:00.000","","[Discoverer=Rodney et al.; DiscoveryRef=CBET 1617; PositionRef=CBET 1617; Orig Type=Ia   ]",""
"4820","SN 2008ie","02:43:20.801","+04:58:19.09","SN IIb","","NGC 1070        ","","","","","","","","","0","1","","16.4","","2008-12-15 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); Hirose; DiscoveryRef=CBET 1618; PositionRef=CBET 1618; Orig Type=IIb  ]",""
"4821","SN 2008if","09:20:23.470","-07:52:33.10","SN II","","MCG -01-24-10   ","","","","","","","","","0","1","","14.9","","2008-12-12 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1619; PositionRef=CBET 1619; Orig Type=II   ]",""
"4822","SN 2008ig","12:58:05.700","-43:20:03.59","SN Ia","","ESO 269-20      ","","","","","","","","","0","1","","15.8","","2008-12-15 00:00:00.000","","[Discoverer=Dimai; DiscoveryRef=CBET 1620; PositionRef=CBET 1620; Orig Type=Ia   ]",""
"4823","SN 2008ih","02:57:26.410","+12:58:07.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2008-11-06 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1621; PositionRef=CBET 1621; Orig Type=Ia   ]",""
"4824","SN 2008ii","13:02:08.930","-32:47:36.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.8","","2008-12-19 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1625; PositionRef=CBET 1625; Orig Type=Ia   ]",""
"4825","SN 2008ij","18:19:51.811","+74:33:54.90","SN II","","NGC 6643        ","","","","","","","","","0","1","","15.9","","2008-12-19 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1626; PositionRef=CBET 1626; Orig Type=II   ]",""
"4826","SN 2008ik","03:36:09.540","-35:13:00.70","SN Ic","","Anon.           ","","","","","","","","","0","1","","17.6","","2008-12-17 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1629; PositionRef=CBET 1629; Orig Type=Ic   ]",""
"4827","SN 2008il","02:17:53.071","-34:47:53.41","SN II","","ESO 355-G4      ","","","","","","","","","0","1","","16.5","","2008-12-27 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1634; PositionRef=CBET 1634; Orig Type=II   ]",""
"4828","SN 2008im","04:01:02.150","+74:05:48.52","SN Ib","","Anon.           ","","","","","","","","","0","1","","17.3","","2008-12-26 00:00:00.000","","[Discoverer=Paivinen, Kehusmaa; DiscoveryRef=CBET 1635; PositionRef=CBET 1635; Orig Type=Ib   ]",""
"4829","SN 2008in","12:22:01.771","+04:28:47.50","SN II","","NGC 4303        ","","","","","","","","","0","1","","14.9","","2008-12-26 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1636; PositionRef=CBET 1636; Orig Type=II   ]",""
"4830","SN 2008io","12:50:02.609","-14:42:55.69","SN Ia","","MCG -02-33-17   ","","","","","","","","","0","1","","16.1","","2008-12-26 00:00:00.000","","[Discoverer=Yuan et al. (ROTSE); DiscoveryRef=CBET 1639; PositionRef=CBET 1639; Orig Type=Ia   ]",""
"4831","SN 2008ip","12:57:50.201","+36:22:33.49","SN IIn","","NGC 4846        ","","","","","","","","","0","1","","15.7","","2008-12-31 00:00:00.000","","[Discoverer=Kobayashi; DiscoveryRef=CBET 1641; PositionRef=CBET 1641; Orig Type=IIn  ]",""
"4832","SN 2008iq","10:39:26.861","+05:05:24.22","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2008-12-30 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1642; PositionRef=CBET 1642; Orig Type=Ia   ]",""
"4833","SN 2008ir","08:16:12.439","-07:21:32.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.7","","2008-11-27 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1662; PositionRef=CBET 1662; Orig Type=Ia   ]",""
"4834","SN 2008is","07:35:14.030","+39:16:52.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.4","","2008-11-29 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1662; PositionRef=CBET 1662; Orig Type=Ia   ]",""
"4835","SN 2008it","00:20:31.481","+28:55:31.12","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.9","","2008-12-03 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1662; PositionRef=CBET 1662; Orig Type=Ia   ]",""
"4836","SN 2008iu","04:36:55.200","-00:21:35.60","SN Ic","","Anon.           ","","","","","","","","","0","1","","18.1","","2008-10-30 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1681; PositionRef=CBET 1681; Orig Type=Ic   ]",""
"4837"," 2008iv","09:39:49.910","+07:03:47.81","","","Anon.           ","","","","","","","","","0","1","","18.7","","2008-12-22 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1681; PositionRef=CBET 1681; Orig Type=Unknown]",""
"4838","SN 2008iw","23:06:20.030","+09:40:37.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.3","","2008-09-21 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1766; PositionRef=CBET 1766; Orig Type=Ia   ]",""
"4839","SN 2008ix","00:37:04.771","-06:09:39.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","2008-10-01 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1766; PositionRef=CBET 1766; Orig Type=Ia   ]",""
"4840","SN 2008iy","16:08:37.229","+04:16:26.69","SN IIn","","Anon.           ","","","","","","","","","0","1","","17.8","","2008-09-28 00:00:00.000","","[Discoverer=Catelan, Drake et al. (CRTS); DiscoveryRef=CBET 1780; PositionRef=CBET 1780; Orig Type=IIn  ]",""
"4841","SN 2008iz","09:55:51.550","+69:40:45.80","SN II","","NGC 3034        ","","","","","","","","","0","1","","0","","2008-05-03 00:00:00.000","","[Discoverer=Brunthaler et al.; DiscoveryRef=CBET 1803; PositionRef=CBET 1803; Orig Type=II   ]",""
"4842","SN 2008J","02:34:24.199","-10:50:38.51","SN IIn","0.0159","MCG -02-7-33    ","","","","None","","","","ESO-NTT - EMMI, Keck1 - HIRES, LCO-duPont - BC-duPont, Lick-3m - KAST","0","1","","15.4","","2008-01-15 00:00:00.000","","[Discoverer=Thrasher, Li, Filippenko (LOSS); DiscoveryRef=CBET 1211; PositionRef=CBET 1211; Orig Type=IIn? ]",""
"4843","SN 2008ja","23:44:12.821","+07:52:23.59","SN IIn","","Anon.           ","","","","","","","","","0","1","","20.1","","2008-07-01 00:00:00.000","","[Discoverer=Catelan, Drake et al. (CRTS); DiscoveryRef=CBET 1936; PositionRef=CBET 1936; Orig Type=IIn  ]",""
"4844","SN 2008jb","03:51:44.659","-38:27:00.11","SN II","","ESO 302-14      ","","","","","","","","","0","1","","13.6","","2008-08-23 00:00:00.000","","[Discoverer=Prieto, Drake, McNaught, Garradd; DiscoveryRef=CBET 2771; PositionRef=CBET 2771; Orig Type=II]",""
"4845","SN 2008K","11:38:10.541","-23:25:36.08","SN II","","ESO 504-G5      ","","","","","","","","","0","1","","17.7","","2008-01-15 00:00:00.000","","[Discoverer=Thrasher, Li, Filippenko (LOSS); DiscoveryRef=CBET 1211; PositionRef=CBET 1211; Orig Type=II   ]",""
"4846","SN 2008L","03:17:16.649","+41:22:57.61","SN Ia","","NGC 1259        ","","","","","","","","","0","1","","18.7","","2008-01-14 00:00:00.000","","[Discoverer=Fujita; DiscoveryRef=CBET 1212; PositionRef=CBET 1212; Orig Type=Ia   ]",""
"4847","SN 2008M","06:21:41.280","-59:43:45.41","SN II","","ESO 121-26      ","","","","","","","","","0","1","","15.5","","2008-01-15 00:00:00.000","","[Discoverer=Colesanti, Jacques, Pimentel, Napoleao; DiscoveryRef=CBET 1214; PositionRef=CBET 1214; Orig Type=II   ]",""
"4848","SN 2008N","12:19:55.781","+05:20:21.30","SN II","","NGC 4273        ","","","","","","","","","0","1","","17.8","","2008-01-17 00:00:00.000","","[Discoverer=Winslow, Li, Filippenko (LOSS); DiscoveryRef=CBET 1215; PositionRef=CBET 1215; Orig Type=II   ]",""
"4849","SN 2008O","06:57:34.459","-45:48:44.32","SN Ia","","ESO 256-G11     ","","","","","","","","","0","1","","17","","2008-01-22 00:00:00.000","","[Discoverer=Folatelli et al.; DiscoveryRef=CBET 1220; PositionRef=CBET 1220; Orig Type=Ia   ]",""
"4850","SN 2008P","08:28:39.180","+73:45:02.92","SN II","","NGC 2550        ","","","","","","","","","0","1","","17.5","","2008-01-23 00:00:00.000","","[Discoverer=Dimai; DiscoveryRef=CBET 1223; PositionRef=CBET 1223; Orig Type=II   ]",""
