"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"72929","AT 2020acoa","08:47:51.499","+12:40:32.12","","","","","ZTF","ZTF","","ZTF","ZTF20acxjojs","P48 - ZTF-Cam","","1","1","","19.1","r-ZTF","2020-12-11 11:06:50.976","ZTF_AMPEL_COMPLETE","",""
"72928","AT 2020acnz","07:44:18.414","+49:21:00.95","","","","","ZTF","ZTF","","ZTF","ZTF18aceficj","P48 - ZTF-Cam","","1","1","","19.83","g-ZTF","2020-12-13 10:26:54.240","ZTF_AMPEL_COMPLETE","",""
"72927","AT 2020acny","08:12:52.470","-17:15:25.70","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20frm","Gaia - Gaia-photometric","","1","1","","18","G-Gaia","2020-12-11 11:38:24.000","Gaia_Bot1","",""
"72926","AT 2020acnx","02:30:29.170","-15:40:03.54","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20frl","Gaia - Gaia-photometric","","1","1","","18.2","G-Gaia","2020-12-11 13:00:28.800","Gaia_Bot1","","TESS-active sector/s (30,31);TESS-Sector31"
"72925","AT 2020acnw","22:30:11.190","+06:48:49.25","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20frg","Gaia - Gaia-photometric","","1","1","","18.13","G-Gaia","2020-12-11 13:58:04.800","Gaia_Bot1","",""
"72924","AT 2020acnv","19:55:06.590","+18:25:45.16","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20frf","Gaia - Gaia-photometric","","1","1","","15.99","G-Gaia","2020-12-11 14:34:04.800","Gaia_Bot1","",""
"72923","AT 2020acnu","09:01:52.310","-13:57:29.20","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fre","Gaia - Gaia-photometric","","1","1","","18.97","G-Gaia","2020-12-11 11:25:26.400","Gaia_Bot1","",""
"72922","AT 2020acnt","16:08:42.020","+21:09:56.45","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20frd","Gaia - Gaia-photometric","","1","1","","19.02","G-Gaia","2020-12-11 03:25:55.200","Gaia_Bot1","",""
"72921","AT 2020acns","14:17:51.770","+14:55:25.39","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20frc","Gaia - Gaia-photometric","","1","1","","18.98","G-Gaia","2020-12-11 09:54:43.200","Gaia_Bot1","",""
"72920","AT 2020acnr","09:19:36.180","+75:39:44.83","","","","","ZTF","ZTF","","ZTF","ZTF20acximhm","P48 - ZTF-Cam","","1","1","","19","g-ZTF","2020-12-11 09:46:04.800","ZTF_AMPEL_COMPLETE","",""
"72919","AT 2020acnq","07:20:15.544","+39:33:38.70","","","","","ZTF","ZTF","","ZTF","ZTF20acxhadh","P48 - ZTF-Cam","","1","1","","16.43","g-ZTF","2020-12-11 10:09:12.384","ZTF_AMPEL_COMPLETE","",""
"72918","AT 2020acnp","08:05:26.620","+75:34:25.06","","","","","ZTF","ZTF","","ZTF","ZTF19adavnjo","P48 - ZTF-Cam","","1","1","","18.52","g-ZTF","2020-12-02 10:52:01.056","ZTF_AMPEL_COMPLETE","",""
