"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"4785","SN 2008gx","10:15:32.950","+74:12:59.11","SN II","","NGC 3144        ","","","","","","","","","0","1","","16.8","","2008-11-04 00:00:00.000","","[Discoverer=Nissinen, Hentunen; DiscoveryRef=CBET 1561; PositionRef=CBET 1561; Orig Type=II   ]",""
"4786","SN 2008gy","03:10:00.960","+19:13:23.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.7","","2008-10-30 00:00:00.000","","[Discoverer=Balanutsa; DiscoveryRef=CBET 1565; PositionRef=CBET 1565; Orig Type=Ia   ]",""
"4787","SN 2008gz","11:25:03.240","-09:47:51.00","SN II","","NGC 3672        ","","","","","","","","","0","1","","16.2","","2008-11-05 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1566; PositionRef=CBET 1566; Orig Type=II   ]",""
"4788","SN 2008H","09:47:13.450","-24:50:25.80","SN IIP","","ESO 499-G5      ","","","","","","","","","0","1","","17.4","","2008-01-15 00:00:00.000","","[Discoverer=Thrasher, Li, Filippenko (LOSS); DiscoveryRef=CBET 1210; PositionRef=CBET 1210; Orig Type=IIP  ]",""
"4789","SN 2008ha","23:34:52.690","+18:13:35.40","SN Ia","","UGC 12682       ","","","","","","","","","0","1","","18.8","","2008-11-07 00:00:00.000","","[Discoverer=Puckett, Moore, Newton; DiscoveryRef=CBET 1567; PositionRef=CBET 1567; Orig Type=Ia?  ]",""
"4790","SN 2008hb","22:25:14.030","-01:43:11.78","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.8","","2008-09-21 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1570; PositionRef=CBET 1570; Orig Type=Ia   ]",""
"4791","SN 2008hc","23:38:27.521","+23:33:44.32","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.6","","2008-09-21 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1570; PositionRef=CBET 1570; Orig Type=Ia   ]",""
"4792","SN 2008hd","23:54:07.841","-10:15:43.42","SN Ia-pec","","Anon.           ","","","","","","","","","0","1","","20.2","","2008-09-24 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1570; PositionRef=CBET 1570; Orig Type=Ia-p ]",""
"4793","SN 2008he","00:19:31.219","+28:51:45.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2008-10-31 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1570; PositionRef=CBET 1570; Orig Type=Ia   ]",""
"4794","SN 2008hf","09:19:43.361","-12:14:02.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.9","","2008-11-03 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1570; PositionRef=CBET 1570; Orig Type=Ia   ]",""
"4795","SN 2008hg","01:40:22.390","-28:55:05.09","SN IIP","","IC 1720         ","","","","","","","","","0","1","","17.4","","2008-11-15 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1571; PositionRef=CBET 1571; Orig Type=IIp  ]",""
"4796","SN 2008hh","01:26:03.650","+11:26:26.48","SN Ic","","IC 112          ","","","","","","","","","0","1","","16.6","","2008-11-19 00:00:00.000","","[Discoverer=Puckett, Crowley; DiscoveryRef=CBET 1575; PositionRef=CBET 1575; Orig Type=Ic   ]",""
"4797","SN 2008hi","00:26:43.159","-03:35:55.28","SN Ia","","MCG -01-2-15    ","","","","","","","","","0","1","","15.2","","2008-11-21 00:00:00.000","","[Discoverer=Ichimura; DiscoveryRef=CBET 1578; PositionRef=CBET 1578; Orig Type=Ia   ]",""
"4798","SN 2008hj","00:04:01.910","-11:10:07.50","SN Ia","","MCG -02-1-14    ","","","","","","","","","0","1","","17.2","","2008-11-20 00:00:00.000","","[Discoverer=Puckett, Briggs, Newton; DiscoveryRef=CBET 1579; PositionRef=CBET 1579; Orig Type=Ia   ]",""
"4799","SN 2008hk","09:12:43.630","+09:55:47.89","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.7","","2008-11-06 00:00:00.000","","[Discoverer=Drake et al.; DiscoveryRef=CBET 1581; PositionRef=CBET 1581; Orig Type=Ia   ]",""
"4800"," 2008hl","23:00:40.349","+08:27:55.51","","","NGC 7451        ","","","","","","","","","0","1","","18.8","","2008-11-20 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1586; PositionRef=CBET 1586; Orig Type=Unknown]",""
