"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"5011"," 2009fo","15:06:34.819","+21:51:15.08","","","Anon.           ","","","","","","","","","0","1","","18.4","","2009-05-14 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1825; PositionRef=CBET 1825; Orig Type=Unknown]",""
"5012"," 2009fp","10:45:22.181","+10:57:16.99","","","Anon.           ","","","","","","","","","0","1","","18.5","","2009-05-16 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1825; PositionRef=CBET 1825; Orig Type=Unknown]",""
"5013"," 2009fq","11:49:10.409","+34:24:52.49","","","Anon.           ","","","","","","","","","0","1","","19.1","","2009-05-18 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1825; PositionRef=CBET 1825; Orig Type=Unknown]",""
"5014"," 2009fr","01:32:15.050","-33:29:49.60","","","NGC 597         ","","","","","","","","","0","1","","16.1","","2009-06-01 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1827; PositionRef=CBET 1827; Orig Type=Unknown]",""
"5015","SN 2009fs","18:19:11.930","+42:48:21.82","SN IIn","","UGC 11205       ","","","","","","","","","0","1","","17","","2009-06-01 00:00:00.000","","[Discoverer=Puckett, Gorelli; DiscoveryRef=CBET 1829; PositionRef=CBET 1829; Orig Type=IIn  ]",""
"5016","SN 2009ft","14:24:06.031","+07:46:10.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.9","","2009-05-23 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1830; PositionRef=CBET 1830; Orig Type=Ia   ]",""
"5017","SN 2009fu","02:12:09.000","+44:33:55.01","SN Ia","","NGC 846         ","","","","","","","","","0","1","","15.7","","2009-06-01 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1832; PositionRef=CBET 1832; Orig Type=Ia   ]",""
"5018","SN 2009fv","16:29:44.220","+40:48:41.80","SN Ia","","NGC 6173        ","","","","","","","","","0","1","","16.3","","2009-06-02 00:00:00.000","","[Discoverer=Puckett, Kroes, Newton; DiscoveryRef=CBET 1834; PositionRef=CBET 1834; Orig Type=Ia   ]",""
"5019","SN 2009fw","20:32:18.499","-19:43:59.59","SN Ia","","ESO 597-6       ","","","","","","","","","0","1","","16.6","","2009-06-06 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1836; PositionRef=CBET 1836; Orig Type=Ia   ]",""
"5020","SN 2009fx","16:53:11.280","+23:57:54.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2009-05-29 00:00:00.000","","[Discoverer=Vinko, Yuan et al.; DiscoveryRef=CBET 1837; PositionRef=CBET 1837; Orig Type=Ia   ]",""
"5021","SN 2009fy","23:24:05.129","+16:39:50.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.1","","2009-06-01 00:00:00.000","","[Discoverer=Vinko, Yuan et al.; DiscoveryRef=CBET 1837; PositionRef=CBET 1837; Orig Type=Ia   ]",""
"5022","SN 2009fz","16:54:48.370","-72:34:55.99","SN IIb","","NGC 6209        ","","","","","","","","","0","1","","16.5","","2009-06-08 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1838; PositionRef=CBET 1838; Orig Type=IIb  ]",""
"5023","SN 2009G","14:31:38.340","-43:25:02.78","SN IIP","","IC 4444         ","","","","","","","","","0","1","","16.5","","2009-01-05 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1655; PositionRef=CBET 1655; Orig Type=IIP  ]",""
"5024","SN 2009ga","23:28:26.779","+22:24:50.62","SN IIP","","NGC 7678        ","","","","","","","","","0","1","","16.2","","2009-06-08 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1839; PositionRef=CBET 1839; Orig Type=IIP  ]",""
"5025","SN 2009gb","14:47:25.831","-30:39:02.48","SN Ia","","ESO 447-37      ","","","","","","","","","0","1","","14.9","","2009-06-09 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1840; PositionRef=CBET 1840; Orig Type=Ia   ]",""
"5026","SN 2009gc","11:03:16.039","-16:46:09.70","SN II","","MCG -03-28-32   ","","","","","","","","","0","1","","17.4","","2009-06-09 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1841; PositionRef=CBET 1841; Orig Type=II?  ]",""
"5027","SN 2009gd","15:48:22.790","-75:40:47.78","SN Ic","","NGC 5967        ","","","","","","","","","0","1","","16.4","","2009-06-09 00:00:00.000","","[Discoverer=Marples, Drescher, Bock, Brown, Moser; DiscoveryRef=CBET 1842; PositionRef=CBET 1842; Orig Type=Ic   ]",""
"5028","SN 2009ge","16:56:53.050","-65:57:18.90","SN II","","Anon.           ","","","","","","","","","0","1","","16.1","","2009-06-11 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1843; PositionRef=CBET 1843; Orig Type=II   ]",""
"5029","SN 2009gf","14:15:37.121","+14:16:48.68","SN Ia","","NGC 5525        ","","","","","","","","","0","1","","16.1","","2009-06-15 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 1844; PositionRef=CBET 1844; Orig Type=Ia   ]",""
"5030","SN 2009gg","21:01:29.909","-52:01:00.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","15.8","","2009-06-13 00:00:00.000","","[Discoverer=Tan; DiscoveryRef=CBET 1848; PositionRef=CBET 1848; Orig Type=Ia   ]",""
"5031","SN 2009gh","19:29:16.601","+72:08:12.91","SN IIP","","MCG +12-18-2    ","","","","","","","","","0","1","","16.6","","2009-06-17 00:00:00.000","","[Discoverer=Rich; DiscoveryRef=CBET 1850; PositionRef=CBET 1850; Orig Type=IIP  ]",""
"5032","SN 2009gi","19:10:19.111","+19:33:34.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.1","","2009-06-17 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1853; PositionRef=CBET 1853; Orig Type=Ia?  ]",""
"5033","SN 2009gj","00:30:28.560","-33:12:56.02","SN IIb","","NGC 134         ","","","","","","","","","0","1","","15.9","","2009-06-20 00:00:00.000","","[Discoverer=Parker; DiscoveryRef=CBET 1856; PositionRef=CBET 1856; Orig Type=IIb  ]",""
"5034","SN 2009gk","21:44:27.281","+14:53:57.30","SN IIb","","Anon.           ","","","","","","","","","0","1","","18.3","","2009-06-23 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1859; PositionRef=CBET 1859; Orig Type=IIb  ]",""
"5035","SN 2009gl","13:34:43.709","+09:20:10.72","SN IIb","","IC 900          ","","","","","","","","","0","1","","18.1","","2009-06-23 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 1860; PositionRef=CBET 1860; Orig Type=IIb  ]",""
"5036"," 2009gm","14:27:58.099","+11:24:33.91","","","Anon.           ","","","","","","","","","0","1","","18.2","","2009-05-23 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1861; PositionRef=CBET 1861; Orig Type=Unknown]",""
"5037"," 2009gn","16:05:23.530","-16:08:34.19","","","Anon.           ","","","","","","","","","0","1","","18","","2009-05-26 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1861; PositionRef=CBET 1861; Orig Type=Unknown]",""
"5038"," 2009go","16:38:54.170","+21:49:05.99","","","Anon.           ","","","","","","","","","0","1","","18.3","","2009-05-29 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1861; PositionRef=CBET 1861; Orig Type=Unknown]",""
"5039"," 2009gp","14:19:33.931","+02:44:45.49","","","Anon.           ","","","","","","","","","0","1","","19","","2009-05-30 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1861; PositionRef=CBET 1861; Orig Type=Unknown]",""
"5040","SN 2009gq","22:14:52.810","+17:30:47.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.3","","2009-06-02 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1861; PositionRef=CBET 1861; Orig Type=Ia   ]",""
"5041"," 2009gr","17:25:38.280","+19:07:05.81","","","Anon.           ","","","","","","","","","0","1","","18.8","","2009-06-14 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1861; PositionRef=CBET 1861; Orig Type=Unknown]",""
"5042","SN 2009gs","21:18:49.421","-05:57:10.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.6","","2009-06-15 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1861; PositionRef=CBET 1861; Orig Type=Ia   ]",""
"5043"," 2009gt","10:04:06.780","+31:12:29.30","","","NGC 3106        ","","","","","","","","","0","1","","16.1","","2009-06-25 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 1862; PositionRef=CBET 1862; Orig Type=Unknown]",""
"5044","SN 2009gu","15:54:50.940","-68:43:00.19","SN Ia","","ESO 68-12       ","","","","","","","","","0","1","","16.3","","2009-06-27 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 1863; PositionRef=CBET 1863; Orig Type=Ia   ]",""
"5045","SN 2009gv","13:48:38.390","+26:22:20.50","SN IIP","","Anon.           ","","","","","","","","","0","1","","20.9","","2009-05-22 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1864; PositionRef=CBET 1864; Orig Type=IIP  ]",""
"5046","SN 2009gw","15:22:13.620","+27:58:01.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.7","","2009-05-22 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1864; PositionRef=CBET 1864; Orig Type=Ia   ]",""
"5047","SN 2009gx","12:57:23.410","-04:33:51.08","SN IIP","","Anon.           ","","","","","","","","","0","1","","19.8","","2009-05-23 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1864; PositionRef=CBET 1864; Orig Type=IIP  ]",""
"5048","SN 2009gy","22:11:51.331","-12:20:32.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.2","","2009-05-23 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1864; PositionRef=CBET 1864; Orig Type=Ia   ]",""
"5049","SN 2009gz","22:25:07.380","+17:35:02.62","SN IIP","","Anon.           ","","","","","","","","","0","1","","21.9","","2009-05-24 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 1864; PositionRef=CBET 1864; Orig Type=IIP  ]",""
"5050","SN 2009H","02:45:58.361","-07:35:00.31","SN II","","NGC 1084        ","","","","","","","","","0","1","","17.4","","2009-01-02 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 1656; PositionRef=CBET 1656; Orig Type=II   ]",""
