"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"3301","SN 2005hd","04:16:12.370","-13:13:11.60","SN II","","Anon.           ","","","","","","","","","0","1","","17.8","","2005-10-21 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 263; PositionRef=IAUC 8621; Orig Type=II   ]",""
"3302"," 2005he","22:39:45.439","+34:22:43.00","","","MCG +06-49-68   ","","","","","","","","","0","1","","18.6","","2005-10-24 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8621; PositionRef=IAUC 8621; Orig Type=Unknown]",""
"3303","SN 2005hf","01:27:05.969","+19:07:00.52","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.7","","2005-10-25 00:00:00.000","","[Discoverer=Quimby et al.; DiscoveryRef=IAUC 8622; PositionRef=IAUC 8622; Orig Type=Ia   ]",""
"3304","SN 2005hg","01:55:41.870","+46:47:47.40","SN Ib/c","","UGC 1394        ","","","","","","","","","0","1","","18.6","","2005-10-25 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=CBET 264; PositionRef=IAUC 8623; Orig Type=Ic/b ]",""
"3305","SN 2005hh","04:13:05.510","-25:04:00.52","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.3","","2005-10-20 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 265; PositionRef=IAUC 8625; Orig Type=Ia   ]",""
"3306","SN 2005hi","02:41:00.240","+16:42:38.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.9","","2005-10-23 00:00:00.000","","[Discoverer=&quot;Nearby Supernova Factory&quot; collaboration; DiscoveryRef=CBET 265; PositionRef=IAUC 8625; Orig Type=Ia   ]",""
"3307","SN 2005hj","01:26:48.269","-01:14:16.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.3","","2005-10-26 00:00:00.000","","[Discoverer=Quimby et al.; DiscoveryRef=CBET 266; PositionRef=IAUC 8625; Orig Type=Ia   ]",""
"3308","SN 2005hk","00:27:50.870","-01:11:52.51","SN Ia-pec","","UGC 272         ","","","","","","","","","0","1","","17.5","","2005-10-30 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8625; PositionRef=IAUC 8625; Orig Type=Ia-p ]",""
"3309","SN 2005hl","20:55:19.790","+00:32:34.69","SN Ib","","Anon.           ","","","","","","","","","0","1","","18.9","","2005-09-12 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 268; PositionRef=CBET  268; Orig Type=Ib   ]",""
"3310","SN 2005hm","21:39:00.650","-01:01:38.71","SN Ib","","Anon.           ","","","","","","","","","0","1","","20.6","","2005-09-15 00:00:00.000","","[Discoverer=Sloan Digital Sky Survey II; DiscoveryRef=CBET 268; PositionRef=CBET  268; Orig Type=Ib   ]",""
